TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
ko04012	ErbB signaling pathway	0.00268038568901278	-5.92179458100323	86	45	0.0167224080267559	2691	7255	2069,867,56924,7039,818,5295,6655,5296,2932,5582,1398,1027,6464,6777,8503,5062,2885,5336,5595,8440,868,208,4690,145957,5293,1399,25,5335,374,369,6654,6714,5579,10000,27,1026,817,5058,5604,5291,5594,6776,4609,207,5894	EREG,CBL,PAK6,TGFA,CAMK2G,PIK3R1,SOS2,PIK3R2,GSK3B,PRKCG,CRK,CDKN1B,SHC1,STAT5B,PIK3R3,PAK2,GRB2,PLCG2,MAPK3,NCK2,CBLB,AKT2,NCK1,NRG4,PIK3CD,CRKL,ABL1,PLCG1,AREG,ARAF,SOS1,SRC,PRKCB,AKT3,ABL2,CDKN1A,CAMK2D,PAK1,MAP2K1,PIK3CB,MAPK1,STAT5A,MYC,AKT1,RAF1
ko05130	Pathogenic Escherichia coli infection	0.00272781566192995	-5.90425411389037	55	31	0.0115198810850985	2691	7255	10383,6093,7100,2534,10971,387,7454,8440,203068,8976,9181,23643,3688,4690,10092,25,1499,3059,10552,9475,10093,10095,7534,7846,929,10376,7280,84790,10109,7099,998	TUBB4B,ROCK1,TLR5,FYN,YWHAQ,RHOA,WAS,NCK2,TUBB,WASL,ARHGEF2,LY96,ITGB1,NCK1,ARPC5,ABL1,CTNNB1,HCLS1,ARPC1A,ROCK2,ARPC4,ARPC1B,YWHAZ,TUBA1A,CD14,TUBA1B,TUBB2A,TUBA1C,ARPC2,TLR4,CDC42
hsa05130	Pathogenic Escherichia coli infection	0.00272781566192995	-5.90425411389037	55	31	0.0115198810850985	2691	7255	10092,25,8440,203068,9181,8976,3688,23643,4690,2534,7100,10971,387,7454,10383,6093,7280,84790,7099,10109,998,7846,929,10376,10093,10095,7534,3059,1499,10552,9475	ARPC5,ABL1,NCK2,TUBB,ARHGEF2,WASL,ITGB1,LY96,NCK1,FYN,TLR5,YWHAQ,RHOA,WAS,TUBB4B,ROCK1,TUBB2A,TUBA1C,TLR4,ARPC2,CDC42,TUBA1A,CD14,TUBA1B,ARPC4,ARPC1B,YWHAZ,HCLS1,CTNNB1,ARPC1A,ROCK2
ko04261	Adrenergic signaling in cardiomyocytes	0.00283611016187567	-5.86532182696382	144	70	0.0260126347082869	2691	7255	5595,7171,785,91860,9252,2771,6324,7170,596,801,781,5499,818,23236,59285,5519,5294,207,2778,488,7168,5330,1388,4635,5350,154,490,11069,483,146,109,3784,208,5527,1385,5568,5520,185,5515,5567,5525,493,783,9586,476,3753,5501,196883,2776,90993,786,5500,23533,805,776,5594,113,1432,6546,5603,817,2773,486,146850,10000,468,64764,5529,9254,6548	MAPK3,TPM4,CACNB4,CALML4,RPS6KA5,GNAI2,SCN1B,TPM3,BCL2,CALM1,CACNA2D1,PPP1CA,CAMK2G,PLCB1,CACNG6,PPP2R1B,PIK3CG,AKT1,GNAS,ATP2A2,TPM1,PLCB2,ATF6B,MYL4,PLN,ADRB2,ATP2B1,RAPGEF4,ATP1B3,ADRA1D,ADCY3,KCNQ1,AKT2,PPP2R5C,CREB1,PRKACG,PPP2R2A,AGTR1,PPP2CA,PRKACB,PPP2R5A,ATP2B4,CACNB2,CREB5,ATP1A1,KCNE1,PPP1CC,ADCY4,GNAQ,CREB3L1,CACNG1,PPP1CB,PIK3R5,CALM2,CACNA1D,MAPK1,ADCY7,MAPK14,SLC8A1,MAPK13,CAMK2D,GNAI3,FXYD2,PIK3R6,AKT3,ATF4,CREB3L2,PPP2R5E,CACNA2D2,SLC9A1
hsa04261	Adrenergic signaling in cardiomyocytes	0.00283611016187567	-5.86532182696382	144	70	0.0260126347082869	2691	7255	1385,5568,5520,185,5515,5567,493,5525,783,9586,476,5501,3753,196883,90993,2776,786,5500,23533,776,805,5594,113,6546,1432,5603,2773,817,486,146850,468,10000,5529,64764,9254,6548,5595,785,7171,91860,9252,2771,6324,7170,596,801,781,5499,818,23236,59285,5519,5294,2778,207,488,7168,5330,1388,154,4635,5350,490,11069,483,146,109,3784,208,5527	CREB1,PRKACG,PPP2R2A,AGTR1,PPP2CA,PRKACB,ATP2B4,PPP2R5A,CACNB2,CREB5,ATP1A1,PPP1CC,KCNE1,ADCY4,CREB3L1,GNAQ,CACNG1,PPP1CB,PIK3R5,CACNA1D,CALM2,MAPK1,ADCY7,SLC8A1,MAPK14,MAPK13,GNAI3,CAMK2D,FXYD2,PIK3R6,ATF4,AKT3,PPP2R5E,CREB3L2,CACNA2D2,SLC9A1,MAPK3,CACNB4,TPM4,CALML4,RPS6KA5,GNAI2,SCN1B,TPM3,BCL2,CALM1,CACNA2D1,PPP1CA,CAMK2G,PLCB1,CACNG6,PPP2R1B,PIK3CG,GNAS,AKT1,ATP2A2,TPM1,PLCB2,ATF6B,ADRB2,MYL4,PLN,ATP2B1,RAPGEF4,ATP1B3,ADRA1D,ADCY3,KCNQ1,AKT2,PPP2R5C
hsa04510	Focal adhesion	0.00299218466109829	-5.81175150249289	199	93	0.0345596432552954	2691	7255	2932,2321,5500,3655,2316,4659,5155,3688,22798,83660,896,29780,5728,5062,63923,7414,7058,8503,5501,7094,1398,2889,5579,5170,2534,10000,387,6093,7450,3381,5906,5293,1399,3690,5894,330,7409,5291,9475,3082,5594,3914,93408,998,5058,5879,3678,7422,596,5296,6655,3918,5295,5499,5159,2317,56924,2885,5595,1298,1499,81,3676,6464,3479,56034,5582,87,10451,7408,7057,103910,4638,5228,3691,3680,3909,6714,1293,6654,10627,64098,824,5880,5829,208,207,5604,894,7410,331,1729,340156	GSK3B,FLT1,PPP1CB,ITGA6,FLNA,PPP1R12A,PDGFB,ITGB1,LAMB4,TLN2,CCND3,PARVB,PTEN,PAK2,TNN,VCL,THBS2,PIK3R3,PPP1CC,TLN1,CRK,RAPGEF1,PRKCB,PDPK1,FYN,AKT3,RHOA,ROCK1,VWF,IBSP,RAP1A,PIK3CD,CRKL,ITGB3,RAF1,BIRC3,VAV1,PIK3CB,ROCK2,HGF,MAPK1,LAMB3,MYL10,CDC42,PAK1,RAC1,ITGA5,VEGFA,BCL2,PIK3R2,SOS2,LAMC2,PIK3R1,PPP1CA,PDGFRB,FLNB,PAK6,GRB2,MAPK3,COL9A2,CTNNB1,ACTN4,ITGA4,SHC1,IGF1,PDGFC,PRKCG,ACTN1,VAV3,VASP,THBS1,MYL12B,MYLK,PGF,ITGB4,ITGA9,LAMA3,SRC,COL6A3,SOS1,MYL12A,PARVG,CAPN2,RAC2,PXN,AKT2,AKT1,MAP2K1,CCND2,VAV2,XIAP,DIAPH1,MYLK4
ko04510	Focal adhesion	0.00299218466109829	-5.81175150249289	199	93	0.0345596432552954	2691	7255	3690,5906,5293,1399,3381,6093,7450,10000,387,5170,5579,2534,5879,3678,5058,998,93408,9475,5291,3082,5594,3914,7409,5894,330,5155,3688,22798,2316,4659,3655,2321,5500,2932,1398,2889,5501,7094,7058,8503,63923,7414,5062,29780,5728,896,83660,208,5829,64098,5880,824,6714,3691,3909,5228,3680,10627,1293,6654,103910,4638,7057,10451,7408,340156,331,1729,7410,894,5604,207,56924,2317,5159,5499,3918,5295,6655,5296,596,7422,87,56034,5582,3479,6464,81,3676,1298,1499,5595,2885	ITGB3,RAP1A,PIK3CD,CRKL,IBSP,ROCK1,VWF,AKT3,RHOA,PDPK1,PRKCB,FYN,RAC1,ITGA5,PAK1,CDC42,MYL10,ROCK2,PIK3CB,HGF,MAPK1,LAMB3,VAV1,RAF1,BIRC3,PDGFB,ITGB1,LAMB4,FLNA,PPP1R12A,ITGA6,FLT1,PPP1CB,GSK3B,CRK,RAPGEF1,PPP1CC,TLN1,THBS2,PIK3R3,TNN,VCL,PAK2,PARVB,PTEN,CCND3,TLN2,AKT2,PXN,PARVG,RAC2,CAPN2,SRC,ITGB4,LAMA3,PGF,ITGA9,MYL12A,COL6A3,SOS1,MYL12B,MYLK,THBS1,VAV3,VASP,MYLK4,XIAP,DIAPH1,VAV2,CCND2,MAP2K1,AKT1,PAK6,FLNB,PDGFRB,PPP1CA,LAMC2,PIK3R1,SOS2,PIK3R2,BCL2,VEGFA,ACTN1,PDGFC,PRKCG,IGF1,SHC1,ACTN4,ITGA4,COL9A2,CTNNB1,MAPK3,GRB2
hsa04320	Dorso-ventral axis formation	0.00313127250453194	-5.76631580608086	28	18	0.00668896321070234	2691	7255	2120,132864,6655,2114,4851,2113,51513,6654,80315,56907,4853,4854,143689,2885,5595,22849,5604,5594	ETV6,CPEB2,SOS2,ETS2,NOTCH1,ETS1,ETV7,SOS1,CPEB4,SPIRE1,NOTCH2,NOTCH3,PIWIL4,GRB2,MAPK3,CPEB3,MAP2K1,MAPK1
ko04320	Dorso-ventral axis formation	0.00313127250453194	-5.76631580608086	28	18	0.00668896321070234	2691	7255	4851,51513,6654,2113,2114,6655,132864,2120,5604,5594,2885,22849,5595,4854,143689,4853,56907,80315	NOTCH1,ETV7,SOS1,ETS1,ETS2,SOS2,CPEB2,ETV6,MAP2K1,MAPK1,GRB2,CPEB3,MAPK3,NOTCH3,PIWIL4,NOTCH2,SPIRE1,CPEB4
ko04915	Estrogen signaling pathway	0.0031951451001416	-5.74612277742905	98	50	0.0185804533630621	2691	7255	23236,6667,4988,4318,5295,2776,90993,801,3304,196883,6655,5296,3709,2289,3320,9586,5567,3312,8503,2771,6464,3765,5580,91860,5595,1385,2885,5568,208,5293,109,6714,6654,3763,468,10000,2353,64764,3708,2773,5594,5291,5330,113,1388,5604,5894,207,2778,805	PLCB1,SP1,OPRM1,MMP9,PIK3R1,GNAQ,CREB3L1,CALM1,HSPA1B,ADCY4,SOS2,PIK3R2,ITPR2,FKBP5,HSP90AA1,CREB5,PRKACB,HSPA8,PIK3R3,GNAI2,SHC1,KCNJ9,PRKCD,CALML4,MAPK3,CREB1,GRB2,PRKACG,AKT2,PIK3CD,ADCY3,SRC,SOS1,KCNJ6,ATF4,AKT3,FOS,CREB3L2,ITPR1,GNAI3,MAPK1,PIK3CB,PLCB2,ADCY7,ATF6B,MAP2K1,RAF1,AKT1,GNAS,CALM2
hsa04915	Estrogen signaling pathway	0.0031951451001416	-5.74612277742905	98	50	0.0185804533630621	2691	7255	2885,5568,5595,1385,5580,91860,6464,3765,3312,5567,8503,2771,9586,3320,3709,2289,196883,5296,6655,3304,2776,5295,90993,801,4988,4318,6667,23236,5894,2778,207,805,1388,5604,5330,5291,5594,113,2773,3708,64764,2353,10000,468,3763,6714,6654,109,5293,208	GRB2,PRKACG,MAPK3,CREB1,PRKCD,CALML4,SHC1,KCNJ9,HSPA8,PRKACB,PIK3R3,GNAI2,CREB5,HSP90AA1,ITPR2,FKBP5,ADCY4,PIK3R2,SOS2,HSPA1B,GNAQ,PIK3R1,CREB3L1,CALM1,OPRM1,MMP9,SP1,PLCB1,RAF1,GNAS,AKT1,CALM2,ATF6B,MAP2K1,PLCB2,PIK3CB,MAPK1,ADCY7,GNAI3,ITPR1,CREB3L2,FOS,AKT3,ATF4,KCNJ6,SRC,SOS1,ADCY3,PIK3CD,AKT2
hsa00562	Inositol phosphate metabolism	0.00335497285915091	-5.69731159826307	71	38	0.0141211445559272	2691	7255	9562,9107,8871,5305,9110,5286,55361,64419,5333,5298,8776,23236,8396,5297,5336,200576,5728,54928,3707,8821,3705,3613,5293,5335,8867,89869,3633,113026,3632,5289,8897,5294,3635,51477,3631,5330,5291,64768	MINPP1,MTMR6,SYNJ2,PIP4K2A,MTMR4,PIK3C2A,PI4K2A,MTMR14,PLCD1,PI4KB,MTMR1,PLCB1,PIP4K2B,PI4KA,PLCG2,PIKFYVE,PTEN,IMPAD1,ITPKB,INPP4B,ITPK1,IMPA2,PIK3CD,PLCG1,SYNJ1,PLCZ1,INPP5B,PLCD3,INPP5A,PIK3C3,MTMR3,PIK3CG,INPP5D,ISYNA1,INPP4A,PLCB2,PIK3CB,IPPK
ko00562	Inositol phosphate metabolism	0.00335497285915091	-5.69731159826307	71	38	0.0141211445559272	2691	7255	9107,8871,5305,9562,5333,64419,23236,8776,5298,55361,9110,5286,5728,54928,5297,5336,200576,8396,8821,3707,3613,3705,5289,3632,3633,89869,8867,113026,5293,5335,3631,5330,64768,5291,51477,3635,8897,5294	MTMR6,SYNJ2,PIP4K2A,MINPP1,PLCD1,MTMR14,PLCB1,MTMR1,PI4KB,PI4K2A,MTMR4,PIK3C2A,PTEN,IMPAD1,PI4KA,PLCG2,PIKFYVE,PIP4K2B,INPP4B,ITPKB,IMPA2,ITPK1,PIK3C3,INPP5A,INPP5B,PLCZ1,SYNJ1,PLCD3,PIK3CD,PLCG1,INPP4A,PLCB2,IPPK,PIK3CB,ISYNA1,INPP5D,MTMR3,PIK3CG
hsa04022	cGMP-PKG signaling pathway	0.00466741861082132	-5.36714912012489	163	77	0.0286138981791156	2691	7255	5294,10105,2969,488,207,5534,5330,5604,154,5350,1388,3708,490,340156,4208,483,7408,4209,4638,109,10335,146,208,5535,5595,91860,2771,7419,3709,801,489,5499,23236,4205,776,805,5894,113,5594,9475,6546,2773,1258,10672,486,10000,387,468,146850,6722,4775,3643,64764,7417,6093,2768,8660,1385,151,1259,185,493,5581,9586,5501,476,4772,196883,90993,2776,5500,4659,23533,3778,5997,4985,140	PIK3CG,PPIF,GTF2I,ATP2A2,AKT1,PPP3R1,PLCB2,MAP2K1,ADRB2,PLN,ATF6B,ITPR1,ATP2B1,MYLK4,MEF2C,ATP1B3,VASP,MEF2D,MYLK,ADCY3,MRVI1,ADRA1D,AKT2,PPP3R2,MAPK3,CALML4,GNAI2,VDAC3,ITPR2,CALM1,ATP2A3,PPP1CA,PLCB1,MEF2A,CACNA1D,CALM2,RAF1,ADCY7,MAPK1,ROCK2,SLC8A1,GNAI3,CNGB1,GNA13,FXYD2,AKT3,RHOA,ATF4,PIK3R6,SRF,NFATC3,INSR,CREB3L2,VDAC2,ROCK1,GNA12,IRS2,CREB1,ADRA2B,CNGA1,AGTR1,ATP2B4,PRKCE,CREB5,PPP1CC,ATP1A1,NFATC1,ADCY4,CREB3L1,GNAQ,PPP1CB,PPP1R12A,PIK3R5,KCNMA1,RGS2,OPRD1,ADORA3
ko04022	cGMP-PKG signaling pathway	0.00466741861082132	-5.36714912012489	163	77	0.0286138981791156	2691	7255	4638,4209,7408,483,4208,5535,208,146,10335,109,1388,5350,154,5604,5330,5534,207,2969,488,10105,5294,340156,490,3708,801,3709,23236,5499,489,91860,5595,7419,2771,6093,7417,64764,4775,3643,6722,146850,10000,387,468,8660,2768,6546,5594,9475,113,776,5894,805,4205,486,10672,1258,2773,5500,90993,2776,196883,4772,4985,140,5997,3778,23533,4659,1259,185,151,1385,476,5501,9586,5581,493	MYLK,MEF2D,VASP,ATP1B3,MEF2C,PPP3R2,AKT2,ADRA1D,MRVI1,ADCY3,ATF6B,PLN,ADRB2,MAP2K1,PLCB2,PPP3R1,AKT1,GTF2I,ATP2A2,PPIF,PIK3CG,MYLK4,ATP2B1,ITPR1,CALM1,ITPR2,PLCB1,PPP1CA,ATP2A3,CALML4,MAPK3,VDAC3,GNAI2,ROCK1,VDAC2,CREB3L2,NFATC3,INSR,SRF,PIK3R6,AKT3,RHOA,ATF4,IRS2,GNA12,SLC8A1,MAPK1,ROCK2,ADCY7,CACNA1D,RAF1,CALM2,MEF2A,FXYD2,GNA13,CNGB1,GNAI3,PPP1CB,CREB3L1,GNAQ,ADCY4,NFATC1,OPRD1,ADORA3,RGS2,KCNMA1,PIK3R5,PPP1R12A,CNGA1,AGTR1,ADRA2B,CREB1,ATP1A1,PPP1CC,CREB5,PRKCE,ATP2B4
hsa_M00686	Toll-like receptor signaling	0.00475194796648323	-5.34920064679588	15	11	0.00408769973987365	2691	7255	7097,7189,4792,5970,23118,10454,3551,7099,4615,6885,8517	TLR2,TRAF6,NFKBIA,RELA,TAB2,TAB1,IKBKB,TLR4,MYD88,MAP3K7,IKBKG
M00686	Toll-like receptor signaling	0.00475194796648323	-5.34920064679588	15	11	0.00408769973987365	2691	7255	8517,6885,4615,10454,7099,3551,7097,7189,4792,5970,23118	IKBKG,MAP3K7,MYD88,TAB1,TLR4,IKBKB,TLR2,TRAF6,NFKBIA,RELA,TAB2
hsa00604	Glycosphingolipid biosynthesis - ganglio series	0.00475194796648323	-5.34920064679588	15	11	0.00408769973987365	2691	7255	30815,6483,8869,6489,3074,8705,6482,3073,2720,27090,9197	ST6GALNAC6,ST3GAL2,ST3GAL5,ST8SIA1,HEXB,B3GALT4,ST3GAL1,HEXA,GLB1,ST6GALNAC4,SLC33A1
ko00604	Glycosphingolipid biosynthesis - ganglio series	0.00475194796648323	-5.34920064679588	15	11	0.00408769973987365	2691	7255	30815,6483,8869,6489,3074,8705,6482,3073,2720,27090,9197	ST6GALNAC6,ST3GAL2,ST3GAL5,ST8SIA1,HEXB,B3GALT4,ST3GAL1,HEXA,GLB1,ST6GALNAC4,SLC33A1
hsa_M00337	Immunoproteasome	0.00520329894091797	-5.2584624428338	17	12	0.00445930880713489	2691	7255	5699,5696,5684,5682,5685,5698,5687,5692,5688,5720,5690,5683	PSMB10,PSMB8,PSMA3,PSMA1,PSMA4,PSMB9,PSMA6,PSMB4,PSMA7,PSME1,PSMB2,PSMA2
M00337	Immunoproteasome	0.00520329894091797	-5.2584624428338	17	12	0.00445930880713489	2691	7255	5683,5690,5720,5688,5692,5687,5698,5685,5682,5684,5696,5699	PSMA2,PSMB2,PSME1,PSMA7,PSMB4,PSMA6,PSMB9,PSMA4,PSMA1,PSMA3,PSMB8,PSMB10
ko05120	Epithelial cell signaling in Helicobacter pylori infection	0.00536793663073237	-5.22731168438758	68	36	0.0133779264214047	2691	7255	10392,8517,5336,535,8992,50848,523,3576,6868,9114,1445,2919,9550,51606,5970,3551,526,127124,1432,527,3579,102,245973,5879,6352,5603,998,5058,6714,245972,4067,10312,4792,9020,5335,528	NOD1,IKBKG,PLCG2,ATP6V0A1,ATP6V0E1,F11R,ATP6V1A,CXCL8,ADAM17,ATP6V0D1,CSK,CXCL1,ATP6V1G1,ATP6V1H,RELA,IKBKB,ATP6V1B2,ATP6V1G3,MAPK14,ATP6V0C,CXCR2,ADAM10,ATP6V1C2,RAC1,CCL5,MAPK13,CDC42,PAK1,SRC,ATP6V0D2,LYN,TCIRG1,NFKBIA,MAP3K14,PLCG1,ATP6V1C1
hsa05120	Epithelial cell signaling in Helicobacter pylori infection	0.00536793663073237	-5.22731168438758	68	36	0.0133779264214047	2691	7255	6714,245972,4792,4067,10312,5335,528,9020,1432,527,3579,5879,245973,6352,102,998,5058,5603,9550,5970,51606,3551,526,127124,10392,8992,5336,8517,535,523,3576,50848,2919,6868,9114,1445	SRC,ATP6V0D2,NFKBIA,LYN,TCIRG1,PLCG1,ATP6V1C1,MAP3K14,MAPK14,ATP6V0C,CXCR2,RAC1,ATP6V1C2,CCL5,ADAM10,CDC42,PAK1,MAPK13,ATP6V1G1,RELA,ATP6V1H,IKBKB,ATP6V1B2,ATP6V1G3,NOD1,ATP6V0E1,PLCG2,IKBKG,ATP6V0A1,ATP6V1A,CXCL8,F11R,CXCL1,ADAM17,ATP6V0D1,CSK
ko04650	Natural killer cell mediated cytotoxicity	0.00562469220898717	-5.18058905079104	133	64	0.0237829803047194	2691	7255	5295,5296,6655,3133,5595,2885,5336,2215,962,5582,3454,356,3107,6464,7305,6654,9437,10451,5535,5880,5534,3455,5604,3683,3812,117157,7410,3811,8743,4772,2214,2207,6850,8793,3804,7535,8797,6452,5777,3937,3460,919,8795,2185,8503,369,3384,5579,2534,3459,51744,27040,3002,22914,5293,5335,5594,3689,5291,7409,5894,3105,5879,5058	PIK3R1,PIK3R2,SOS2,HLA-E,MAPK3,GRB2,PLCG2,FCGR3B,CD48,PRKCG,IFNAR1,FASLG,HLA-C,SHC1,TYROBP,SOS1,NCR1,VAV3,PPP3R2,RAC2,PPP3R1,IFNAR2,MAP2K1,ITGAL,KIR3DL2,SH2D1B,VAV2,KIR3DL1,TNFSF10,NFATC1,FCGR3A,FCER1G,SYK,TNFRSF10D,KIR2DL3,ZAP70,TNFRSF10A,SH3BP2,PTPN6,LCP2,IFNGR2,CD247,TNFRSF10B,PTK2B,PIK3R3,ARAF,ICAM2,PRKCB,FYN,IFNGR1,CD244,LAT,GZMB,KLRK1,PIK3CD,PLCG1,MAPK1,ITGB2,PIK3CB,VAV1,RAF1,HLA-A,RAC1,PAK1
hsa04650	Natural killer cell mediated cytotoxicity	0.00562469220898717	-5.18058905079104	133	64	0.0237829803047194	2691	7255	8503,919,3460,8795,2185,3937,5777,7535,6452,8797,6850,3804,8793,4772,2214,2207,3811,8743,5058,5879,7409,5894,3105,3689,5291,5594,5293,5335,3459,51744,3002,22914,27040,3384,2534,5579,369,356,3107,6464,2215,962,5582,3454,5595,5336,2885,3133,6655,5296,5295,7410,117157,3812,5534,3455,5604,3683,5880,5535,10451,7305,6654,9437	PIK3R3,CD247,IFNGR2,TNFRSF10B,PTK2B,LCP2,PTPN6,ZAP70,SH3BP2,TNFRSF10A,SYK,KIR2DL3,TNFRSF10D,NFATC1,FCGR3A,FCER1G,KIR3DL1,TNFSF10,PAK1,RAC1,VAV1,RAF1,HLA-A,ITGB2,PIK3CB,MAPK1,PIK3CD,PLCG1,IFNGR1,CD244,GZMB,KLRK1,LAT,ICAM2,FYN,PRKCB,ARAF,FASLG,HLA-C,SHC1,FCGR3B,CD48,PRKCG,IFNAR1,MAPK3,PLCG2,GRB2,HLA-E,SOS2,PIK3R2,PIK3R1,VAV2,SH2D1B,KIR3DL2,PPP3R1,IFNAR2,MAP2K1,ITGAL,RAC2,PPP3R2,VAV3,TYROBP,SOS1,NCR1
hsa04014	Ras signaling pathway	0.0057098934847419	-5.165554909649	227	103	0.0382757339279078	2691	7255	5878,8503,5567,55970,5062,22808,26281,8517,5568,5970,1946,5155,2258,8315,5337,7535,3551,11145,2321,9846,2782,5879,4254,998,5058,64600,8398,284,5291,9462,5594,3082,115727,5899,5894,805,5966,22821,27040,83593,5335,54331,5906,5293,283748,2783,7074,10000,51378,387,5922,2114,27,255189,5579,3643,1435,29110,56034,5582,356,3479,6464,3363,8844,91860,2793,5595,5869,2885,5336,100271927,56924,5863,5159,23179,5900,5295,2113,59345,801,1436,5924,6655,5296,7422,2252,5604,8605,207,208,11186,10928,25,1944,5880,5228,6654,9610,51365,5321,6789,382	RAB5C,PIK3R3,PRKACB,GNG12,PAK2,MRAS,FGF20,IKBKG,PRKACG,RELA,EFNA5,PDGFB,FGF13,BRAP,PLD1,ZAP70,IKBKB,PLAAT3,FLT1,GAB2,GNB1,RAC1,KITLG,CDC42,PAK1,PLA2G2F,PLA2G6,ANGPT1,PIK3CB,RASAL2,MAPK1,HGF,RASGRP4,RALB,RAF1,CALM2,REL,RASA3,LAT,RASSF5,PLCG1,GNG2,RAP1A,PIK3CD,PLA2G4D,GNB2,TIAM1,AKT3,ANGPT4,RHOA,RASA2,ETS2,ABL2,PLA2G4F,PRKCB,INSR,CSF1,TBK1,PDGFC,PRKCG,FASLG,IGF1,SHC1,HTR7,KSR1,CALML4,GNGT2,MAPK3,RAB5B,GRB2,PLCG2,RASA4B,PAK6,RGL2,PDGFRB,RGL1,RALGDS,PIK3R1,ETS1,GNB4,CALM1,CSF1R,RASGRF2,SOS2,PIK3R2,VEGFA,FGF7,MAP2K1,PLA2G4C,AKT1,AKT2,RASSF1,RALBP1,ABL1,EFNA3,RAC2,PGF,SOS1,RIN1,PLA1A,PLA2G4A,STK4,ARF6
ko05205	Proteoglycans in cancer	0.00605114889396423	-5.10750712513928	203	93	0.0345596432552954	2691	7255	8826,6385,5295,7422,288,3709,6194,3091,6655,5296,7040,2317,6382,818,4318,5499,1499,5336,2885,5595,5582,7097,7099,8321,3479,356,6654,6714,4087,3549,7057,208,5829,5604,84309,207,7481,6774,3708,4478,7855,7410,10818,5500,7484,81578,6469,286,867,3688,4659,406991,2316,5777,22808,5568,960,5501,10855,5567,8503,369,5329,6093,5170,5579,10000,387,7074,6548,868,3690,5293,5335,2535,3059,1432,3082,5291,5594,9475,1514,4609,5894,5328,1026,7482,3678,5879,817,5603,5058,998	IQGAP1,SDC4,PIK3R1,VEGFA,ANK3,ITPR2,RPS6,HIF1A,SOS2,PIK3R2,TGFB1,FLNB,SDC1,CAMK2G,MMP9,PPP1CA,CTNNB1,PLCG2,GRB2,MAPK3,PRKCG,TLR2,TLR4,FZD1,IGF1,FASLG,SOS1,SRC,SMAD2,IHH,THBS1,AKT2,PXN,MAP2K1,NUDT16L1,AKT1,WNT11,STAT3,ITPR1,MSN,FZD5,VAV2,FRS2,PPP1CB,WNT9B,COL21A1,SHH,ANK1,CBL,ITGB1,PPP1R12A,MIR21,FLNA,PTPN6,MRAS,PRKACG,CD44,PPP1CC,HPSE,PRKACB,PIK3R3,ARAF,PLAUR,ROCK1,PDPK1,PRKCB,AKT3,RHOA,TIAM1,SLC9A1,CBLB,ITGB3,PIK3CD,PLCG1,FZD2,HCLS1,MAPK14,HGF,PIK3CB,MAPK1,ROCK2,CTSL,MYC,RAF1,PLAU,CDKN1A,WNT2B,ITGA5,RAC1,CAMK2D,MAPK13,PAK1,CDC42
hsa05205	Proteoglycans in cancer	0.00605114889396423	-5.10750712513928	203	93	0.0345596432552954	2691	7255	5595,5336,2885,1499,3479,356,8321,7099,7097,5582,6655,5296,7040,288,7422,3709,6194,3091,6385,8826,5295,818,6382,4318,5499,2317,7481,207,84309,5604,7410,10818,7855,4478,3708,6774,7057,3549,4087,6654,6714,5829,208,5568,22808,5777,5567,8503,10855,960,5501,81578,6469,5500,7484,4659,2316,406991,3688,286,867,5328,1514,5894,4609,3082,5291,9475,5594,3059,1432,998,5058,817,5603,3678,5879,1026,7482,10000,387,7074,5170,5579,369,5329,6093,5293,2535,5335,3690,6548,868	MAPK3,PLCG2,GRB2,CTNNB1,IGF1,FASLG,FZD1,TLR4,TLR2,PRKCG,SOS2,PIK3R2,TGFB1,ANK3,VEGFA,ITPR2,RPS6,HIF1A,SDC4,IQGAP1,PIK3R1,CAMK2G,SDC1,MMP9,PPP1CA,FLNB,WNT11,AKT1,NUDT16L1,MAP2K1,VAV2,FRS2,FZD5,MSN,ITPR1,STAT3,THBS1,IHH,SMAD2,SOS1,SRC,PXN,AKT2,PRKACG,MRAS,PTPN6,PRKACB,PIK3R3,HPSE,CD44,PPP1CC,COL21A1,SHH,PPP1CB,WNT9B,PPP1R12A,FLNA,MIR21,ITGB1,ANK1,CBL,PLAU,CTSL,RAF1,MYC,HGF,PIK3CB,ROCK2,MAPK1,HCLS1,MAPK14,CDC42,PAK1,CAMK2D,MAPK13,ITGA5,RAC1,CDKN1A,WNT2B,AKT3,RHOA,TIAM1,PDPK1,PRKCB,ARAF,PLAUR,ROCK1,PIK3CD,FZD2,PLCG1,ITGB3,SLC9A1,CBLB
