TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
WP585	Interferon type I signaling pathways	1.80209777998808e-06	-13.2265591383257	55	39	0.0185009487666034	2108	5366	5879,2889,2534,6194,1399,5295,7297,1432,5906,5293,5608,10379,1385,7535,9252,9021,6776,8986,1398,3716,3454,5296,5966,64223,4214,5777,6774,1977,5788,5606,9846,8660,79109,3455,8554,7409,867,6772,8651	RAC1,RAPGEF1,FYN,RPS6,CRKL,PIK3R1,TYK2,MAPK14,RAP1A,PIK3CD,MAP2K6,IRF9,CREB1,ZAP70,RPS6KA5,SOCS3,STAT5A,RPS6KA4,CRK,JAK1,IFNAR1,PIK3R2,REL,MLST8,MAP3K1,PTPN6,STAT3,EIF4E,PTPRC,MAP2K3,GAB2,IRS2,MAPKAP1,IFNAR2,PIAS1,VAV1,CBL,STAT1,SOCS1
WP75	Toll-like Receptor Signaling Pathway	1.87396012160976e-06	-13.1874566541985	103	64	0.0303605313092979	2108	5366	3455,10333,8503,7099,3663,5294,3551,929,6352,1326,5595,5606,51311,207,4615,5594,353376,5608,148022,941,114609,7187,23643,5879,4792,6885,942,5604,10454,6351,4791,5603,54472,208,7189,5970,8772,6772,7100,3553,9641,7096,3576,7097,3454,5296,10000,1432,3665,5291,3592,5293,841,54106,23118,8737,23533,958,8517,6348,3569,29110,5295,2353	IFNAR2,TLR6,PIK3R3,TLR4,IRF5,PIK3CG,IKBKB,CD14,CCL5,MAP3K8,MAPK3,MAP2K3,TLR8,AKT1,MYD88,MAPK1,TICAM2,MAP2K6,TICAM1,CD80,TIRAP,TRAF3,LY96,RAC1,NFKBIA,MAP3K7,CD86,MAP2K1,TAB1,CCL4,NFKB2,MAPK13,TOLLIP,AKT2,TRAF6,RELA,FADD,STAT1,TLR5,IL1B,IKBKE,TLR1,CXCL8,TLR2,IFNAR1,PIK3R2,AKT3,MAPK14,IRF7,PIK3CB,IL12A,PIK3CD,CASP8,TLR9,TAB2,RIPK1,PIK3R5,CD40,IKBKG,CCL3,IL6,TBK1,PIK3R1,FOS
WP2032	Human Thyroid Stimulating Hormone (TSH) signaling pathway	5.84841394900585e-06	-12.0493400533082	68	45	0.0213472485768501	2108	5366	2776,5604,1081,23236,5894,5337,109,406974,5295,2353,5900,6194,7253,1027,1385,1432,6714,5906,5594,3717,5170,5608,2773,5909,2778,5144,2768,3716,5296,6195,54331,6774,328,5606,207,5595,10672,896,6772,103910,7270,2782,7849,4609,2771	GNAQ,MAP2K1,CGA,PLCB1,RAF1,PLD1,ADCY3,MIR197,PIK3R1,FOS,RALGDS,RPS6,TSHR,CDKN1B,CREB1,MAPK14,SRC,RAP1A,MAPK1,JAK2,PDPK1,MAP2K6,GNAI3,RAP1GAP,GNAS,PDE4D,GNA12,JAK1,PIK3R2,RPS6KA1,GNG2,STAT3,APEX1,MAP2K3,AKT1,MAPK3,GNA13,CCND3,STAT1,MYL12B,TTF1,GNB1,PAX8,MYC,GNAI2
WP382	MAPK Signaling Pathway	6.39173283868773e-06	-11.9605051465741	170	95	0.0450664136622391	2108	5366	4208,3312,8649,5582,5590,998,4296,10000,356,842,7046,3164,468,4609,3554,1848,3553,6722,23162,409,5579,1647,51776,22808,5058,8517,91,2353,5894,5155,5607,1432,5062,5880,1846,5535,841,9344,23118,5495,9252,1398,8569,929,6655,120892,1326,9448,51701,1843,5595,57551,834,5606,207,4214,1847,4216,3552,5924,5580,3551,115727,7040,6197,6885,835,5534,5879,4149,5604,10454,5603,5536,7189,7048,1399,5583,208,50488,5594,9020,5608,5159,5597,5906,2885,9175,5922,2768,11221,3309,4772,2316,7850	MEF2C,HSPA8,LAMTOR3,PRKCG,PRKCZ,CDC42,MAP3K11,AKT3,FASLG,CASP9,TGFBR1,NR4A1,ATF4,MYC,IL1R1,DUSP6,IL1B,SRF,MAPK8IP3,ARRB2,PRKCB,GADD45A,MAP3K20,MRAS,PAK1,IKBKG,ACVR1B,FOS,RAF1,PDGFB,MAP2K5,MAPK14,PAK2,RAC2,DUSP4,PPP3R2,CASP8,TAOK2,TAB2,PPM1B,RPS6KA5,CRK,MKNK1,CD14,SOS2,LRRK2,MAP3K8,MAP4K4,NLK,DUSP1,MAPK3,TAOK1,CASP1,MAP2K3,AKT1,MAP3K1,DUSP5,MAP3K4,IL1A,RASGRF2,PRKCD,IKBKB,RASGRP4,TGFB1,RPS6KA3,MAP3K7,CASP2,PPP3R1,RAC1,MAX,MAP2K1,TAB1,MAPK13,PPP5C,TRAF6,TGFBR2,CRKL,PRKCH,AKT2,MINK1,MAPK1,MAP3K14,MAP2K6,PDGFRB,MAPK6,RAP1A,GRB2,MAP3K13,RASA2,GNA12,DUSP10,HSPA5,NFATC1,FLNA,IL1R2
WP195	IL-1 signaling pathway	7.30154874863326e-06	-11.8274240749651	57	39	0.0185009487666034	2108	5366	4215,4615,1432,9020,5608,5594,3656,23118,102465249,4792,57161,6885,5335,10454,5604,8517,57162,54472,8878,7189,5295,5970,3552,7335,3553,6347,3554,3551,257397,3556,5296,5966,11213,5595,5590,4214,7334,5606,207	MAP3K3,MYD88,MAPK14,MAP3K14,MAP2K6,MAPK1,IRAK2,TAB2,MIR6502,NFKBIA,PELI2,MAP3K7,PLCG1,TAB1,MAP2K1,IKBKG,PELI1,TOLLIP,SQSTM1,TRAF6,PIK3R1,RELA,IL1A,UBE2V1,IL1B,CCL2,IL1R1,IKBKB,TAB3,IL1RAP,PIK3R2,REL,IRAK3,MAPK3,PRKCZ,MAP3K1,UBE2N,MAP2K3,AKT1
WP2324	AGE/RAGE pathway	1.70875938939791e-05	-10.9771578610366	66	43	0.0203984819734345	2108	5366	3551,3958,6777,4481,4087,3643,6772,5580,842,3091,4478,5970,998,207,177,4088,6774,6093,5590,5595,387,5321,841,114609,6776,4318,1729,5594,3717,6464,1432,3625,6714,4615,4843,653361,5894,5604,2308,6667,5579,5879,4792	IKBKB,LGALS3,STAT5B,MSR1,SMAD2,INSR,STAT1,PRKCD,CASP9,HIF1A,MSN,RELA,CDC42,AKT1,AGER,SMAD3,STAT3,ROCK1,PRKCZ,MAPK3,RHOA,PLA2G4A,CASP8,TIRAP,STAT5A,MMP9,DIAPH1,MAPK1,JAK2,SHC1,MAPK14,INHBB,SRC,MYD88,NOS2,NCF1,RAF1,MAP2K1,FOXO1,SP1,PRKCB,RAC1,NFKBIA
WP2034	Leptin signaling pathway	1.94571460931986e-05	-10.8472961469871	76	48	0.0227703984819734	2108	5366	5295,5894,2932,10657,1073,6194,8517,1154,3557,5604,5335,2308,6667,2534,5879,9021,1385,32,6654,5594,3717,6464,6714,1432,2885,998,207,9475,1977,6774,5336,6093,2931,8648,5595,387,5296,5966,5728,3716,6195,3551,6777,3553,6772,5770,3952,5970	PIK3R1,RAF1,GSK3B,KHDRBS1,CFL2,RPS6,IKBKG,CISH,IL1RN,MAP2K1,PLCG1,FOXO1,SP1,FYN,RAC1,SOCS3,CREB1,ACACB,SOS1,MAPK1,JAK2,SHC1,SRC,MAPK14,GRB2,CDC42,AKT1,ROCK2,EIF4E,STAT3,PLCG2,ROCK1,GSK3A,NCOA1,MAPK3,RHOA,PIK3R2,REL,PTEN,JAK1,RPS6KA1,IKBKB,STAT5B,IL1B,STAT1,PTPN1,LEP,RELA
WP127	IL-5 Signaling Pathway	1.97822774395031e-05	-10.830724099899	40	29	0.0137571157495256	2108	5366	6464,3717,5594,2885,6772,6654,6776,1439,4609,6777,5294,6850,6195,4067,5296,5604,2309,3716,596,695,6194,2931,5595,207,2353,5295,6774,2932,5894	SHC1,JAK2,MAPK1,GRB2,STAT1,SOS1,STAT5A,CSF2RB,MYC,STAT5B,PIK3CG,SYK,RPS6KA1,LYN,PIK3R2,MAP2K1,FOXO3,JAK1,BCL2,BTK,RPS6,GSK3A,MAPK3,AKT1,FOS,PIK3R1,STAT3,GSK3B,RAF1
WP2018	RANKL/RANK (Receptor activator of NFKB (ligand)) Signaling Pathway	2.27501008450333e-05	-10.6909409798284	55	37	0.0175521821631879	2108	5366	3551,6850,6688,54,6772,867,8792,5970,207,9846,998,5595,5296,1513,23118,7187,4772,4286,5608,5594,6714,1432,2353,8878,5295,7189,208,8517,4791,10454,5604,5335,6885,4067,7185,4792,5879	IKBKB,SYK,SPI1,ACP5,STAT1,CBL,TNFRSF11A,RELA,AKT1,GAB2,CDC42,MAPK3,PIK3R2,CTSK,TAB2,TRAF3,NFATC1,MITF,MAP2K6,MAPK1,SRC,MAPK14,FOS,SQSTM1,PIK3R1,TRAF6,AKT2,IKBKG,NFKB2,TAB1,MAP2K1,PLCG1,MAP3K7,LYN,TRAF1,NFKBIA,RAC1
WP2526	PDGF Pathway	3.70928201359131e-05	-10.2020871344136	39	28	0.0132827324478178	2108	5366	998,5295,2353,5894,5155,4214,8976,6774,5595,5604,387,5335,3716,5058,4792,5879,5321,7074,6722,7410,6772,7409,6654,5594,6464,5159,2885,6714	CDC42,PIK3R1,FOS,RAF1,PDGFB,MAP3K1,WASL,STAT3,MAPK3,MAP2K1,RHOA,PLCG1,JAK1,PAK1,NFKBIA,RAC1,PLA2G4A,TIAM1,SRF,VAV2,STAT1,VAV1,SOS1,MAPK1,SHC1,PDGFRB,GRB2,SRC
WP366	TGF-beta Signaling Pathway	3.96452704351067e-05	-10.1355388998454	133	75	0.0355787476280835	2108	5366	5296,23327,4208,2113,998,9372,150094,7046,7329,7057,4205,983,1316,8554,55802,4087,4609,57559,9765,2353,1387,2033,79753,5295,1030,1026,5894,467,3985,351,9146,1601,6714,1432,5062,860,387,4092,5606,207,4088,6093,64750,4089,4739,3690,3691,5163,6497,163126,9978,7040,10454,8454,5604,7027,6711,3688,6667,5576,6885,5879,5371,7189,7048,5933,54778,6654,5608,6464,5594,2885,8021,51377,8312	PIK3R2,NEDD4L,MEF2C,ETS1,CDC42,ZFYVE9,SIK1,TGFBR1,UBE2I,THBS1,MEF2A,CDK1,KLF6,PIAS1,DCP1A,SMAD2,MYC,STAMBPL1,ZFYVE16,FOS,CREBBP,EP300,SNIP1,PIK3R1,CDKN2B,CDKN1A,RAF1,ATF3,LIMK2,APP,HGS,DAB2,SRC,MAPK14,PAK2,RUNX2,RHOA,SMAD7,MAP2K3,AKT1,SMAD3,ROCK1,SMURF2,SMAD4,NEDD9,ITGB3,ITGB4,PDK1,SKI,EID2,RBX1,TGFB1,TAB1,CUL1,MAP2K1,TFDP1,SPTBN1,ITGB1,SP1,PRKAR2A,MAP3K7,RAC1,PML,TRAF6,TGFBR2,RBL1,RNF111,SOS1,MAP2K6,SHC1,MAPK1,GRB2,NUP214,UCHL5,AXIN1
WP2203	Thymic Stromal LymphoPoietin (TSLP) Signaling Pathway	5.68469055721734e-05	-9.77514877069731	47	32	0.015180265654649	2108	5366	64109,3716,5595,695,6774,207,9846,5970,55361,3559,6772,3055,6777,4609,3576,4792,4067,2534,7006,1154,5604,4791,3569,6194,6714,1432,3717,2242,5594,7292,6778,6776	CRLF2,JAK1,MAPK3,BTK,STAT3,AKT1,GAB2,RELA,PI4K2A,IL2RA,STAT1,HCK,STAT5B,MYC,CXCL8,NFKBIA,LYN,FYN,TEC,CISH,MAP2K1,NFKB2,IL6,RPS6,SRC,MAPK14,JAK2,FES,MAPK1,TNFSF4,STAT6,STAT5A
WP2332	Interleukin-11 Signaling Pathway	9.32736761127259e-05	-9.27997263233515	44	30	0.0142314990512334	2108	5366	1385,6772,2885,8554,5970,6714,466,5170,3717,5594,2242,7040,860,3551,9021,3716,596,5296,5524,5604,6195,2534,6774,5894,3381,207,7297,5295,5595,6194	CREB1,STAT1,GRB2,PIAS1,RELA,SRC,ATF1,PDPK1,JAK2,MAPK1,FES,TGFB1,RUNX2,IKBKB,SOCS3,JAK1,BCL2,PIK3R2,PTPA,MAP2K1,RPS6KA1,FYN,STAT3,RAF1,IBSP,AKT1,TYK2,PIK3R1,MAPK3,RPS6
WP581	EPO Receptor Signaling	0.000103616726955031	-9.17481178407679	26	20	0.0094876660341556	2108	5366	2885,6714,3717,5163,6464,5594,6654,6772,6776,6777,8651,5294,1154,5604,5595,6774,5894,8660,207,5788	GRB2,SRC,JAK2,PDK1,SHC1,MAPK1,SOS1,STAT1,STAT5A,STAT5B,SOCS1,PIK3CG,CISH,MAP2K1,MAPK3,STAT3,RAF1,IRS2,AKT1,PTPRC
WP2637	Structural Pathway of Interleukin 1 (IL-1)	0.000112419634720863	-9.09327194963185	50	33	0.0156546489563567	2108	5366	3556,1326,257397,1977,4214,5606,5595,5970,3552,4155,3551,3554,4609,6294,10454,5604,4792,6885,2353,7189,54472,10010,4215,1432,4615,5608,9020,3665,5594,3656,8569,9252,23118	IL1RAP,MAP3K8,TAB3,EIF4E,MAP3K1,MAP2K3,MAPK3,RELA,IL1A,MBP,IKBKB,IL1R1,MYC,SAFB,TAB1,MAP2K1,NFKBIA,MAP3K7,FOS,TRAF6,TOLLIP,TANK,MAP3K3,MAPK14,MYD88,MAP2K6,MAP3K14,IRF7,MAPK1,IRAK2,MKNK1,RPS6KA5,TAB2
WP1433	Nucleotide-binding Oligomerization Domain (NOD) pathway	0.000153228648883333	-8.78357931498578	41	28	0.0132827324478178	2108	5366	91662,5970,842,639,9447,841,3606,3553,84674,50506,22861,3551,838,64170,331,199713,4671,4792,3320,5879,22900,10392,55914,834,8517,114548,8767,64127	NLRP12,RELA,CASP9,PRDM1,AIM2,CASP8,IL18,IL1B,CARD6,DUOX2,NLRP1,IKBKB,CASP5,CARD9,XIAP,NLRP7,NAIP,NFKBIA,HSP90AA1,RAC1,CARD8,NOD1,ERBIN,CASP1,IKBKG,NLRP3,RIPK2,NOD2
WP3851	TLR4 Signaling and Tolerance	0.00015665849869754	-8.76144228926055	30	22	0.0104364326375712	2108	5366	8517,3569,7189,29110,4792,102465249,6885,11213,10454,9641,114609,7187,23118,8737,3635,3576,3551,4615,23471,3665,7099,148022	IKBKG,IL6,TRAF6,TBK1,NFKBIA,MIR6502,MAP3K7,IRAK3,TAB1,IKBKE,TIRAP,TRAF3,TAB2,RIPK1,INPP5D,CXCL8,IKBKB,MYD88,TRAM1,IRF7,TLR4,TICAM1
WP231	TNF alpha Signaling Pathway	0.000164500734343149	-8.71259552367672	95	55	0.0260910815939279	2108	5366	8844,10454,8454,5879,23291,7185,4792,5836,6885,5894,1387,29110,4791,8517,3569,117584,10010,7128,6654,102465836,7132,4215,2885,11035,5608,9020,8567,5594,8737,7133,23118,841,5966,1326,3320,257397,4214,8439,207,5606,100302213,5590,5595,2752,8772,317,842,1535,3551,5347,5515,56616,6347,330,8837	KSR1,TAB1,CUL1,RAC1,FBXW11,TRAF1,NFKBIA,PYGL,MAP3K7,RAF1,CREBBP,TBK1,NFKB2,IKBKG,IL6,RFFL,TANK,TNFAIP3,SOS1,MIR7846,TNFRSF1A,MAP3K3,GRB2,RIPK3,MAP2K6,MAP3K14,MADD,MAPK1,RIPK1,TNFRSF1B,TAB2,CASP8,REL,MAP3K8,HSP90AA1,TAB3,MAP3K1,NSMAF,AKT1,MAP2K3,MIR1181,PRKCZ,MAPK3,GLUL,FADD,APAF1,CASP9,CYBA,IKBKB,PLK1,PPP2CA,DIABLO,CCL2,BIRC3,CFLAR
WP3858	Toll-like Receptor Signaling	0.000182667759176026	-8.6078415788116	32	23	0.0109108159392789	2108	5366	8517,4791,54472,51311,7189,29110,7097,5966,9641,7187,54106,114609,7096,3551,4615,5970,10333,3665,5594,353376,7099,148022,7100	IKBKG,NFKB2,TOLLIP,TLR8,TRAF6,TBK1,TLR2,REL,IKBKE,TRAF3,TLR9,TIRAP,TLR1,IKBKB,MYD88,RELA,TLR6,IRF7,MAPK1,TICAM2,TLR4,TICAM1,TLR5
