TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
PF01335	DED	0.000511330680396209	-7.57849405299203	7	7	0.00118343195266272	5915	17458	9191,8682,162989,8837,8772,843,841	DEDD,PEA15,DEDD2,CFLAR,FADD,CASP10,CASP8
PF00618	RasGEF_N	0.0010500594512763	-6.85890849615243	20	14	0.00236686390532544	5915	17458	5863,5924,153020,255426,221002,85442,6654,11069,2889,23179,51735,5900,9693,6655	RGL2,RASGRF2,RASGEF1B,RASGEF1C,RASGEF1A,KNDC1,SOS1,RAPGEF4,RAPGEF1,RGL1,RAPGEF6,RALGDS,RAPGEF2,SOS2
PF00790	VHS	0.00108919388891706	-6.8223174077964	9	8	0.00135249366018597	5915	17458	26088,146691,10254,8027,23163,23062,10043,9146	GGA1,TOM1L2,STAM2,STAM,GGA3,GGA2,TOM1,HGS
PF01124	MAPEG	0.00151019513188531	-6.4955164100902	6	6	0.00101437024513948	5915	17458	4056,9536,4257,241,4259,4258	LTC4S,PTGES,MGST1,ALOX5AP,MGST3,MGST2
PF00617	RasGEF	0.00174697424334056	-6.34986999130435	29	18	0.00304311073541843	5915	17458	85442,266747,115727,153020,255426,5863,5900,10044,23179,6654,11069,221002,5924,9693,8412,6655,51735,2889	KNDC1,RGL4,RASGRP4,RASGEF1B,RASGEF1C,RGL2,RALGDS,SH2D3C,RGL1,SOS1,RAPGEF4,RASGEF1A,RASGRF2,RAPGEF2,BCAR3,SOS2,RAPGEF6,RAPGEF1
PF00611	FCH	0.0021691781918581	-6.13340689658926	21	14	0.00236686390532544	5915	17458	9050,9051,2241,23380,653464,11252,23048,23149,647135,115548,8522,57522,393,9873	PSTPIP2,PSTPIP1,FER,SRGAP2,SRGAP2C,PACSIN2,FNBP1,FCHO1,SRGAP2B,FCHO2,GAS7,SRGAP1,ARHGAP4,FCHSD2
PF10513	EPL1	0.00287887582435557	-5.85035539980172	8	7	0.00118343195266272	5915	17458	26122,27154,79960,80314,23338,23774,7862	EPC2,BRPF3,JADE1,EPC1,JADE2,BRD1,BRPF1
PF00439	Bromodomain	0.00317653802054825	-5.75196334800829	39	22	0.00371935756551141	5915	17458	23476,93349,23613,2033,7862,29117,29028,6595,6046,8850,9031,55193,1387,54454,29994,27443,6597,51592,23774,27154,11176,6672	BRD4,SP140L,ZMYND8,EP300,BRPF1,BRD7,ATAD2,SMARCA2,BRD2,KAT2B,BAZ1B,PBRM1,CREBBP,ATAD2B,BAZ2B,CECR2,SMARCA4,TRIM33,BRD1,BRPF3,BAZ2A,SP100
PF00178	Ets	0.00327017826016725	-5.72291078174618	28	17	0.00287404902789518	5915	17458	1998,2119,2115,440695,2005,6688,2313,51513,2000,2117,2120,2114,2113,26298,2551,1997,2004	ELF2,ETV5,ETV1,ETV3L,ELK4,SPI1,FLI1,ETV7,ELF4,ETV3,ETV6,ETS2,ETS1,EHF,GABPA,ELF1,ELK3
PF00957	Synaptobrevin	0.00381602545155726	-5.56854585572304	10	8	0.00135249366018597	5915	17458	6845,9341,6843,6844,9554,8674,29091,10791	VAMP7,VAMP3,VAMP1,VAMP2,SEC22B,VAMP4,STXBP6,VAMP5
PF00788	RA	0.00395490536013816	-5.53279860721743	35	20	0.00338123415046492	5915	17458	57569,283349,83937,5863,81609,5900,83593,23179,9770,54518,116984,116985,11186,9693,9610,4650,54453,65059,64411,51735	ARHGAP20,RASSF3,RASSF4,RGL2,SNX27,RALGDS,RASSF5,RGL1,RASSF2,APBB1IP,ARAP2,ARAP1,RASSF1,RAPGEF2,RIN1,MYO9B,RIN2,RAPH1,ARAP3,RAPGEF6
PF00777	Glyco_transf_29	0.0043565983529532	-5.43606372040793	20	13	0.0021978021978022	5915	17458	6484,6489,10610,6483,338596,6487,10402,30815,6480,7903,8869,27090,6482	ST3GAL4,ST8SIA1,ST6GALNAC2,ST3GAL2,ST8SIA6,ST3GAL3,ST3GAL6,ST6GALNAC6,ST6GAL1,ST8SIA4,ST3GAL5,ST6GALNAC4,ST3GAL1
PF01582	TIR	0.0043565983529532	-5.43606372040793	20	13	0.0021978021978022	5915	17458	3556,10333,4615,54106,3554,7096,8807,7097,8808,7100,7099,51311,81793	IL1RAP,TLR6,MYD88,TLR9,IL1R1,TLR1,IL18RAP,TLR2,IL1RL2,TLR5,TLR4,TLR8,TLR10
PF01108	Tissue_fac	0.00436031966236544	-5.43520990725246	12	9	0.00152155536770921	5915	17458	3455,3459,116379,3460,3454,3588,53833,163702,3587	IFNAR2,IFNGR1,IL22RA2,IFNGR2,IFNAR1,IL10RB,IL20RB,IFNLR1,IL10RA
PF00130	C1_1	0.00436902883840558	-5.43321452834669	49	26	0.0043956043956044	5915	17458	23683,29127,55561,8527,1124,5894,7409,25865,369,10451,1608,8525,64283,115727,5583,5582,7410,5588,9411,5581,246329,118987,5579,83593,5580,5590	PRKD3,RACGAP1,CDC42BPG,DGKD,CHN2,RAF1,VAV1,PRKD2,ARAF,VAV3,DGKG,DGKZ,ARHGEF28,RASGRP4,PRKCH,PRKCG,VAV2,PRKCQ,ARHGAP29,PRKCE,STAC3,PDZD8,PRKCB,RASSF5,PRKCD,PRKCZ
PF02383	Syja_N	0.00445980298415572	-5.41265068788198	5	5	0.00084530853761623	5915	17458	8867,22876,22908,9896,8871	SYNJ1,INPP5F,SACM1L,FIG4,SYNJ2
PF06309	Torsin	0.00445980298415572	-5.41265068788198	5	5	0.00084530853761623	5915	17458	27433,27348,54863,64222,1861	TOR2A,TOR1B,TOR4A,TOR3A,TOR1A
PF08150	FerB	0.00445980298415572	-5.41265068788198	5	5	0.00084530853761623	5915	17458	9381,8291,26509,654463,90342	OTOF,DYSF,MYOF,FER1L6,FER1L5
PF07683	CobW_C	0.00445980298415572	-5.41265068788198	5	5	0.00084530853761623	5915	17458	220869,150472,644019,445571,55871	CBWD5,CBWD2,CBWD6,CBWD3,CBWD1
PF16165	Ferlin_C	0.00445980298415572	-5.41265068788198	5	5	0.00084530853761623	5915	17458	90342,8291,9381,654463,26509	FER1L5,DYSF,OTOF,FER1L6,MYOF
PF02492	cobW	0.00445980298415572	-5.41265068788198	5	5	0.00084530853761623	5915	17458	55871,644019,445571,150472,220869	CBWD1,CBWD6,CBWD3,CBWD2,CBWD5
PF00454	PI3_PI4_kinase	0.00454661739605317	-5.39337175193884	18	12	0.00202874049027895	5915	17458	5294,55361,5291,5297,5289,5293,23049,5298,472,5591,5286,545	PIK3CG,PI4K2A,PIK3CB,PI4KA,PIK3C3,PIK3CD,SMG1,PI4KB,ATM,PRKDC,PIK3C2A,ATR
PF00503	G-alpha	0.00464709934874931	-5.37151204999242	16	11	0.00185967878275571	5915	17458	10672,2768,2778,9630,2773,2779,2776,2771,2769,2774,2780	GNA13,GNA12,GNAS,GNA14,GNAI3,GNAT1,GNAQ,GNAI2,GNA15,GNAL,GNAT2
PF01363	FYVE	0.00542805061747518	-5.21617521179964	29	17	0.00287404902789518	5915	17458	8411,89846,221472,9146,8897,9765,23503,200576,9110,121512,51479,79443,9372,64145,115825,79666,57590	EEA1,FGD3,FGD2,HGS,MTMR3,ZFYVE16,ZFYVE26,PIKFYVE,MTMR4,FGD4,ANKFY1,FYCO1,ZFYVE9,RBSN,WDFY2,PLEKHF2,WDFY1
PF04818	CTD_bind	0.00750338184082546	-4.89240144796013	7	6	0.00101437024513948	5915	17458	55197,58490,51585,23248,22828,57466	RPRD1A,RPRD1B,PCF11,RPRD2,SCAF8,SCAF4
PF03828	PAP_assoc	0.00750338184082546	-4.89240144796013	7	6	0.00101437024513948	5915	17458	11044,64282,79670,167153,55149,23318	TENT4A,TENT4B,TUT7,TENT2,MTPAP,TUT4
PF02020	W2	0.00750338184082546	-4.89240144796013	7	6	0.00101437024513948	5915	17458	28969,9689,8672,1982,1981,1983	BZW2,BZW1,EIF4G3,EIF4G2,EIF4G1,EIF5
PF18016	SAM_3	0.00750338184082546	-4.89240144796013	7	6	0.00101437024513948	5915	17458	79574,7024,54869,7342,2059,29842	EPS8L3,TFCP2,EPS8L1,UBP1,EPS8,TFCP2L1
PF00642	zf-CCCH	0.00768103799766651	-4.86900058500914	32	18	0.00304311073541843	5915	17458	23144,4154,149041,23211,84872,7538,23609,9931,677,84524,23091,64761,54542,85451,8233,678,29066,55954	ZC3H3,MBNL1,RC3H1,ZC3H4,ZC3H10,ZFP36,MKRN2,HELZ,ZFP36L1,ZC3H8,ZC3H13,PARP12,RC3H2,UNK,ZRSR2,ZFP36L2,ZC3H7A,ZMAT5
PF00227	Proteasome	0.00855679338925783	-4.76102976306878	19	12	0.00202874049027895	5915	17458	5698,5682,5687,5699,5692,5690,5695,5696,5688,5684,5685,5683	PSMB9,PSMA1,PSMA6,PSMB10,PSMB4,PSMB2,PSMB7,PSMB8,PSMA7,PSMA3,PSMA4,PSMA2
PF00168	C2	0.00887338609789024	-4.72469880828208	121	54	0.00912933220625528	5915	17458	9847,83851,50618,94120,83850,654463,221184,100271927,153090,79772,255189,25966,29,5333,80223,5922,23228,5581,23344,153241,5583,5336,90342,64750,6453,57545,5321,148281,5998,283748,9462,113026,5335,26509,57096,5330,22821,9783,9381,54472,5582,57488,8291,144402,201294,89869,5286,5334,51760,341359,5579,22895,23327,57699	C2CD5,SYT16,ITSN2,SYTL3,ESYT3,FER1L6,CPNE2,RASA4B,DAB2IP,MCTP1,PLA2G4F,C2CD2,ABR,PLCD1,RAB11FIP1,RASA2,PLCL2,PRKCE,ESYT1,CEP120,PRKCH,PLCG2,FER1L5,SMURF2,ITSN1,CC2D2A,PLA2G4A,SYT6,RGS3,PLA2G4D,RASAL2,PLCD3,PLCG1,MYOF,RPGRIP1,PLCB2,RASA3,RIMS3,OTOF,TOLLIP,PRKCG,ESYT2,DYSF,CPNE8,UNC13D,PLCZ1,PIK3C2A,PLCL1,SYT17,SYT10,PRKCB,RPH3A,NEDD4L,CPNE5
PF02883	Alpha_adaptinC2	0.009142762598381	-4.69479268553332	9	7	0.00118343195266272	5915	17458	26088,162,23062,161,8906,160,23163	GGA1,AP1B1,GGA2,AP2A2,AP1G2,AP2A1,GGA3
PF09294	Interfer-bind	0.009142762598381	-4.69479268553332	9	7	0.00118343195266272	5915	17458	53833,3588,3455,1439,3454,116379,3460	IL20RB,IL10RB,IFNAR2,CSF2RB,IFNAR1,IL22RA2,IFNGR2
PF06367	Drf_FH3	0.009142762598381	-4.69479268553332	9	7	0.00118343195266272	5915	17458	64423,91010,1730,23002,1729,752,114793	INF2,FMNL3,DIAPH2,DAAM1,DIAPH1,FMNL1,FMNL2
PF06371	Drf_GBD	0.009142762598381	-4.69479268553332	9	7	0.00118343195266272	5915	17458	1730,23002,64423,91010,752,114793,1729	DIAPH2,DAAM1,INF2,FMNL3,FMNL1,FMNL2,DIAPH1
PF00605	IRF	0.009142762598381	-4.69479268553332	9	7	0.00118343195266272	5915	17458	3659,3394,10379,3660,3663,3662,3665	IRF1,IRF8,IRF9,IRF2,IRF5,IRF4,IRF7
PF04548	AIG1	0.009142762598381	-4.69479268553332	9	7	0.00118343195266272	5915	17458	155038,26157,474344,55340,170575,55303,168537	GIMAP8,GIMAP2,GIMAP6,GIMAP5,GIMAP1,GIMAP4,GIMAP7
PF01369	Sec7	0.0096384605704531	-4.6419938749735	15	10	0.00169061707523246	5915	17458	9267,23362,10564,9922,9265,23550,27128,10565,23096,440073	CYTH1,PSD3,ARFGEF2,IQSEC1,CYTH3,PSD4,CYTH4,ARFGEF1,IQSEC2,IQSEC3
PF01852	START	0.0096384605704531	-4.6419938749735	15	10	0.00169061707523246	5915	17458	10087,10948,26027,134429,134526,6770,80765,10809,9754,90627	CERT1,STARD3,ACOT11,STARD4,ACOT12,STAR,STARD5,STARD10,STARD8,STARD13
PF03114	BAR	0.00991443570571468	-4.61376343182065	13	9	0.00152155536770921	5915	17458	51411,56904,23616,51100,273,23268,6455,55114,274	BIN2,SH3GLB2,SH3BP1,SH3GLB1,AMPH,DNMBP,SH3GL1,ARHGAP17,BIN1
PF00856	SET	0.0131646082625376	-4.3302232424555	38	20	0.00338123415046492	5915	17458	29072,79813,23067,54904,56950,6419,6839,8085,55904,80854,7799,84193,64754,64324,55209,639,83852,58508,114826,7468	SETD2,EHMT1,SETD1B,NSD3,SMYD2,SETMAR,SUV39H1,KMT2D,KMT2E,SETD7,PRDM2,SETD3,SMYD3,NSD1,SETD5,PRDM1,SETDB2,KMT2C,SMYD4,NSD2
PF01048	PNP_UDP_1	0.0131689056482334	-4.32989686096698	4	4	0.000676246830092984	5915	17458	4507,4860,7378,151531	MTAP,PNP,UPP1,UPP2
PF14914	LRRC37AB_C	0.0131689056482334	-4.32989686096698	4	4	0.000676246830092984	5915	17458	374819,474170,9884,114659	LRRC37A3,LRRC37A2,LRRC37A,LRRC37B
PF15779	LRRC37	0.0131689056482334	-4.32989686096698	4	4	0.000676246830092984	5915	17458	114659,9884,474170,374819	LRRC37B,LRRC37A,LRRC37A2,LRRC37A3
PF16487	ArgoMid	0.0131689056482334	-4.32989686096698	4	4	0.000676246830092984	5915	17458	27161,26523,192669,192670	AGO2,AGO1,AGO3,AGO4
PF05041	Pecanex_C	0.0131689056482334	-4.32989686096698	4	4	0.000676246830092984	5915	17458	80003,22990,64430,399909	PCNX2,PCNX1,PCNX4,PCNX3
PF14976	FAM72	0.0131689056482334	-4.32989686096698	4	4	0.000676246830092984	5915	17458	729533,554282,653820,728833	FAM72A,FAM72C,FAM72B,FAM72D
PF07529	HSA	0.0131689056482334	-4.32989686096698	4	4	0.000676246830092984	5915	17458	6597,57634,6595,10847	SMARCA4,EP400,SMARCA2,SRCAP
PF18379	FERM_F1	0.0131689056482334	-4.32989686096698	4	4	0.000676246830092984	5915	17458	7297,3718,3716,3717	TYK2,JAK3,JAK1,JAK2
PF02990	EMP70	0.0131689056482334	-4.32989686096698	4	4	0.000676246830092984	5915	17458	9375,9777,56889,10548	TM9SF2,TM9SF4,TM9SF3,TM9SF1
PF07159	DUF1394	0.0131689056482334	-4.32989686096698	4	4	0.000676246830092984	5915	17458	81553,26999,51571,23191	FAM49A,CYFIP2,FAM49B,CYFIP1
PF18377	FERM_F2	0.0131689056482334	-4.32989686096698	4	4	0.000676246830092984	5915	17458	7297,3718,3716,3717	TYK2,JAK3,JAK1,JAK2
PF17887	Jak1_Phl	0.0131689056482334	-4.32989686096698	4	4	0.000676246830092984	5915	17458	7297,3718,3717,3716	TYK2,JAK3,JAK2,JAK1
PF00917	MATH	0.0131689056482334	-4.32989686096698	4	4	0.000676246830092984	5915	17458	4591,339745,7874,8405	TRIM37,SPOPL,USP7,SPOP
PF10267	Tmemb_cc2	0.0131689056482334	-4.32989686096698	4	4	0.000676246830092984	5915	17458	9911,1527,57458,23023	TMCC2,TEX28,TMCC3,TMCC1
PF08151	FerI	0.0131689056482334	-4.32989686096698	4	4	0.000676246830092984	5915	17458	9381,8291,654463,26509	OTOF,DYSF,FER1L6,MYOF
PF16488	ArgoL2	0.0131689056482334	-4.32989686096698	4	4	0.000676246830092984	5915	17458	192670,27161,192669,26523	AGO4,AGO2,AGO3,AGO1
PF16486	ArgoN	0.0131689056482334	-4.32989686096698	4	4	0.000676246830092984	5915	17458	26523,192669,27161,192670	AGO1,AGO3,AGO2,AGO4
