TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
SM00055	FCH	0.00034482496918038	-7.97247360538026	22	16	0.00481058328322309	3326	9500	2241,23380,393,115548,23526,8522,9050,9873,2242,57522,11252,23048,647135,9051,653464,23149	FER,SRGAP2,ARHGAP4,FCHO2,ARHGAP45,GAS7,PSTPIP2,FCHSD2,FES,SRGAP1,PACSIN2,FNBP1,SRGAP2B,PSTPIP1,SRGAP2C,FCHO1
SM00031	DED	0.00064210616503043	-7.35075690185477	7	7	0.0021046301864101	3326	9500	8772,8837,9191,841,8682,843,162989	FADD,CFLAR,DEDD,CASP8,PEA15,CASP10,DEDD2
SM00582	RPR	0.00064210616503043	-7.35075690185477	7	7	0.0021046301864101	3326	9500	58490,23248,55197,22828,51585,57466,23350	RPRD1B,RPRD2,RPRD1A,SCAF8,PCF11,SCAF4,U2SURP
SM00288	VHS	0.00139267630228743	-6.57652798571207	9	8	0.00240529164161155	3326	9500	10254,10043,23163,23062,9146,8027,146691,26088	STAM2,TOM1,GGA3,GGA2,HGS,STAM,TOM1L2,GGA1
SM00262	GEL	0.00356537006894125	-5.63648742434874	8	7	0.0021046301864101	3326	9500	2934,85477,6840,50853,2314,822,7429	GSN,SCIN,SVIL,VILL,FLII,CAPG,VIL1
SM00147	RasGEF	0.00446328622229239	-5.4118699631278	30	18	0.00541190619362598	3326	9500	10044,221002,9693,23179,5863,5924,6655,2889,5900,11069,85442,6654,51735,115727,266747,153020,255426,8412	SH2D3C,RASGEF1A,RAPGEF2,RGL1,RGL2,RASGRF2,SOS2,RAPGEF1,RALGDS,RAPGEF4,KNDC1,SOS1,RAPGEF6,RASGRP4,RGL4,RASGEF1B,RASGEF1C,BCAR3
SM00413	ETS	0.00479881575539194	-5.33938610913477	28	17	0.00511124473842453	3326	9500	51513,2551,2114,2000,2119,2120,440695,2005,1997,26298,2115,6688,2117,2113,1998,2004,2313	ETV7,GABPA,ETS2,ELF4,ETV5,ETV6,ETV3L,ELK4,ELF1,EHF,ETV1,SPI1,ETV3,ETS1,ELF2,ELK3,FLI1
SM00333	TUDOR	0.00513265170553874	-5.27213285168263	26	16	0.00481058328322309	3326	9500	51230,3930,10285,23081,26147,6607,22823,8165,122402,23030,100129278,27044,5926,51742,23424,51105	PHF20,LBR,SMNDC1,KDM4C,PHF19,SMN2,MTF2,AKAP1,TDRD9,KDM4B,TDRD15,SND1,ARID4A,ARID4B,TDRD7,PHF20L1
SM01201	FerB	0.00524981593604632	-5.24956226279392	5	5	0.00150330727600722	3326	9500	654463,26509,90342,9381,8291	FER1L6,MYOF,FER1L5,OTOF,DYSF
SM01202	FerI	0.00524981593604632	-5.24956226279392	5	5	0.00150330727600722	3326	9500	9381,8291,654463,90342,26509	OTOF,DYSF,FER1L6,FER1L5,MYOF
SM00229	RasGEFN	0.00598583690451292	-5.11835911607836	20	13	0.00390859891761876	3326	9500	9693,23179,5863,5924,6655,85442,11069,221002,2889,5900,153020,51735,6654	RAPGEF2,RGL1,RGL2,RASGRF2,SOS2,KNDC1,RAPGEF4,RASGEF1A,RAPGEF1,RALGDS,RASGEF1B,RAPGEF6,SOS1
SM00146	PI3Kc	0.00617327507968271	-5.08752577481323	16	11	0.00330727600721588	3326	9500	545,23049,5591,472,5291,5294,5297,5298,5289,5286,5293	ATR,SMG1,PRKDC,ATM,PIK3CB,PIK3CG,PI4KA,PI4KB,PIK3C3,PIK3C2A,PIK3CD
SM00275	G_alpha	0.00617327507968271	-5.08752577481323	16	11	0.00330727600721588	3326	9500	2771,2779,2774,2769,2768,2780,10672,2773,2776,9630,2778	GNAI2,GNAT1,GNAL,GNA15,GNA12,GNAT2,GNA13,GNAI3,GNAQ,GNA14,GNAS
SM00338	BRLZ	0.00637220435291555	-5.0558098169973	51	27	0.00811785929043897	3326	9500	466,571,7494,4779,4780,11016,4783,2353,9935,22809,55509,4778,9586,467,9603,1385,1054,10538,4094,64764,2355,4901,122953,468,90993,1388,1050	ATF1,BACH1,XBP1,NFE2L1,NFE2L2,ATF7,NFIL3,FOS,MAFB,ATF5,BATF3,NFE2,CREB5,ATF3,NFE2L3,CREB1,CEBPG,BATF,MAF,CREB3L2,FOSL2,NRL,JDP2,ATF4,CREB3L1,ATF6B,CEBPA
SM00297	BROMO	0.00673056709949724	-5.00109587446288	42	23	0.00691521346963319	3326	9500	7862,93349,29117,23476,29028,11176,6595,27154,2033,54454,23774,3431,55193,23613,27443,9031,6672,51592,6597,6046,1387,29994,8850	BRPF1,SP140L,BRD7,BRD4,ATAD2,BAZ2A,SMARCA2,BRPF3,EP300,ATAD2B,BRD1,SP110,PBRM1,ZMYND8,CECR2,BAZ1B,SP100,TRIM33,SMARCA4,BRD2,CREBBP,BAZ2B,KAT2B
SM00064	FYVE	0.00785249296597735	-4.84692422232044	29	17	0.00511124473842453	3326	9500	8411,9765,89846,57590,121512,8897,9372,79443,9146,79666,51479,9110,23503,64145,200576,115825,221472	EEA1,ZFYVE16,FGD3,WDFY1,FGD4,MTMR3,ZFYVE9,FYCO1,HGS,PLEKHF2,ANKFY1,MTMR4,ZFYVE26,RBSN,PIKFYVE,WDFY2,FGD2
SM00546	CUE	0.0090007038276955	-4.71045250162634	7	6	0.00180396873120866	3326	9500	267,84164,23118,54472,404093,257397	AMFR,ASCC2,TAB2,TOLLIP,CUEDC1,TAB3
SM00455	RBD	0.0090007038276955	-4.71045250162634	7	6	0.00180396873120866	3326	9500	7074,5894,6002,26230,369,10636	TIAM1,RAF1,RGS12,TIAM2,ARAF,RGS14
SM00515	eIF5C	0.0090007038276955	-4.71045250162634	7	6	0.00180396873120866	3326	9500	1982,1981,28969,8672,9689,1983	EIF4G2,EIF4G1,BZW2,EIF4G3,BZW1,EIF5
SM00255	TIR	0.0107177051251004	-4.53585822040771	21	13	0.00390859891761876	3326	9500	3554,4615,7099,3556,54106,81793,7096,51311,8808,7097,10333,7100,8807	IL1R1,MYD88,TLR4,IL1RAP,TLR9,TLR10,TLR1,TLR8,IL1RL2,TLR2,TLR6,TLR5,IL18RAP
SM01139	Drf_FH3	0.0111697982524437	-4.49454172761797	9	7	0.0021046301864101	3326	9500	1730,1729,114793,91010,23002,752,64423	DIAPH2,DIAPH1,FMNL2,FMNL3,DAAM1,FMNL1,INF2
SM01140	Drf_GBD	0.0111697982524437	-4.49454172761797	9	7	0.0021046301864101	3326	9500	1729,1730,114793,91010,23002,752,64423	DIAPH1,DIAPH2,FMNL2,FMNL3,DAAM1,FMNL1,INF2
SM00348	IRF	0.0111697982524437	-4.49454172761797	9	7	0.0021046301864101	3326	9500	3394,3662,3659,3663,3665,3660,10379	IRF8,IRF4,IRF1,IRF5,IRF7,IRF2,IRF9
SM00809	Alpha_adaptinC2	0.0111697982524437	-4.49454172761797	9	7	0.0021046301864101	3326	9500	23163,162,161,23062,26088,8906,160	GGA3,AP1B1,AP2A2,GGA2,GGA1,AP1G2,AP2A1
SM00356	ZnF_C3H1	0.0123326489251711	-4.39550514909948	46	24	0.00721587492483464	3326	9500	4154,8233,84524,9931,55696,85451,55954,23211,84872,90957,29066,678,23609,84619,677,149041,124245,441155,23144,64761,54542,23091,7538,64062	MBNL1,ZRSR2,ZC3H8,HELZ,RBM22,UNK,ZMAT5,ZC3H4,ZC3H10,DHX57,ZC3H7A,ZFP36L2,MKRN2,ZGPAT,ZFP36L1,RC3H1,ZC3H18,LOC441155,ZC3H3,PARP12,RC3H2,ZC3H13,ZFP36,RBM26
SM00116	CBS	0.0125494247418073	-4.3780804517611	13	9	0.00270595309681299	3326	9500	875,51422,1186,5571,1182,3615,1184,1185,1183	CBS,PRKAG2,CLCN7,PRKAG1,CLCN3,IMPDH2,CLCN5,CLCN6,CLCN4
SM00234	START	0.0125494247418073	-4.3780804517611	13	9	0.00270595309681299	3326	9500	10087,6770,10809,134429,80765,90627,26027,9754,10948	CERT1,STAR,STARD10,STARD4,STARD5,STARD13,ACOT11,STARD8,STARD3
SM00573	HSA	0.0150066984134271	-4.19925861666343	4	4	0.00120264582080577	3326	9500	57634,6595,10847,6597	EP400,SMARCA2,SRCAP,SMARCA4
SM00694	DysFC	0.0150066984134271	-4.19925861666343	4	4	0.00120264582080577	3326	9500	8291,25851,90342,26509	DYSF,TECPR1,FER1L5,MYOF
SM00693	DysFN	0.0150066984134271	-4.19925861666343	4	4	0.00120264582080577	3326	9500	8291,26509,90342,25851	DYSF,MYOF,FER1L5,TECPR1
SM00317	SET	0.0191533690291375	-3.95527665041458	38	20	0.00601322910402886	3326	9500	80854,56950,55209,64324,83852,58508,6839,8085,55904,6419,64754,7468,63978,79813,54904,23067,29072,639,11107,7799	SETD7,SMYD2,SETD5,NSD1,SETDB2,KMT2C,SUV39H1,KMT2D,KMT2E,SETMAR,SMYD3,NSD2,PRDM14,EHMT1,NSD3,SETD1B,SETD2,PRDM1,PRDM5,PRDM2
SM00293	PWWP	0.0195217785846612	-3.93622458613053	20	12	0.00360793746241732	3326	9500	7468,170394,23774,64324,1788,27154,55063,114825,54904,7862,23613,2956	NSD2,PWWP2B,BRD1,NSD1,DNMT3A,BRPF3,ZCWPW1,PWWP2A,NSD3,BRPF1,ZMYND8,MSH6
SM00741	SapB	0.0223179378891258	-3.80236453421713	6	5	0.00150330727600722	3326	9500	6439,6609,313,10578,5660	SFTPB,SMPD1,AOAH,GNLY,PSAP
SM00222	Sec7	0.0228120150626791	-3.78046790539177	16	10	0.00300661455201443	3326	9500	27128,23550,9267,10564,23096,23362,9265,9922,10565,440073	CYTH4,PSD4,CYTH1,ARFGEF2,IQSEC2,PSD3,CYTH3,IQSEC1,ARFGEF1,IQSEC3
SM00948	Proteasome_A_N	0.0253067051044434	-3.67668589447025	8	6	0.00180396873120866	3326	9500	5683,5688,5687,5682,5685,5684	PSMA2,PSMA7,PSMA6,PSMA1,PSMA4,PSMA3
SM00167	VPS9	0.0253067051044434	-3.67668589447025	8	6	0.00180396873120866	3326	9500	126432,9610,79890,26130,54453,27342	RINL,RIN1,RIN3,GAPVD1,RIN2,RABGEF1
SM00154	ZnF_AN1	0.0253067051044434	-3.67668589447025	8	6	0.00180396873120866	3326	9500	60685,3508,130617,90637,54469,7763	ZFAND3,IGHMBP2,ZFAND2B,ZFAND2A,ZFAND6,ZFAND5
SM00061	MATH	0.0254798944766996	-3.66986558970356	12	8	0.00240529164161155	3326	9500	339745,7187,7185,8405,7189,4224,7874,4591	SPOPL,TRAF3,TRAF1,SPOP,TRAF6,MEP1A,USP7,TRIM37
SM00508	PostSET	0.0254798944766996	-3.66986558970356	12	8	0.00240529164161155	3326	9500	6839,8085,54904,23067,29072,58508,7468,64324	SUV39H1,KMT2D,NSD3,SETD1B,SETD2,KMT2C,NSD2,NSD1
SM00114	CARD	0.0254798944766996	-3.66986558970356	12	8	0.00240529164161155	3326	9500	838,440068,842,84674,330,835,834,114769	CASP5,CARD17,CASP9,CARD6,BIRC3,CASP2,CASP1,CARD16
SM00543	MIF4G	0.0260052836855451	-3.64945554293196	10	7	0.0021046301864101	3326	9500	1982,1981,26019,8672,57703,4686,57409	EIF4G2,EIF4G1,UPF2,EIF4G3,CWC22,NCBP1,MIF4GD
SM00667	LisH	0.0281773354171947	-3.56923733279511	23	13	0.00390859891761876	3326	9500	57614,8481,4863,80210,170463,10048,23635,79718,23648,10296,55234,6907,4289	RELCH,OFD1,NPAT,ARMC9,SSBP4,RANBP9,SSBP2,TBL1XR1,SSBP3,MAEA,SMU1,TBL1X,MKLN1
SM00239	C2	0.0321254719212292	-3.43810604571966	122	53	0.0159350571256765	3326	9500	23344,9381,201294,22895,22821,5321,90342,5333,5922,5330,23236,29,83851,94120,113026,283748,9783,64750,148281,255189,5582,79772,5286,23327,341359,50618,9847,5581,89869,54472,153090,83850,51760,57545,5336,26509,23228,100271927,7405,8291,5998,6453,144402,654463,5335,5579,221184,5334,5583,9462,57699,57488,80223	ESYT1,OTOF,UNC13D,RPH3A,RASA3,PLA2G4A,FER1L5,PLCD1,RASA2,PLCB2,PLCB1,ABR,SYT16,SYTL3,PLCD3,PLA2G4D,RIMS3,SMURF2,SYT6,PLA2G4F,PRKCG,MCTP1,PIK3C2A,NEDD4L,SYT10,ITSN2,C2CD5,PRKCE,PLCZ1,TOLLIP,DAB2IP,ESYT3,SYT17,CC2D2A,PLCG2,MYOF,PLCL2,RASA4B,UVRAG,DYSF,RGS3,ITSN1,CPNE8,FER1L6,PLCG1,PRKCB,CPNE2,PLCL1,PRKCH,RASAL2,CPNE5,ESYT2,RAB11FIP1
SM00249	PHD	0.0328451277157591	-3.41595186420686	89	40	0.0120264582080577	3326	9500	23338,115426,23469,58508,9031,8028,22823,84678,79960,26147,51317,54904,57661,23030,23774,3431,54556,51592,8085,23613,6672,1108,29994,84295,5253,64324,11083,51131,23081,6942,57649,7862,51230,93349,7468,22992,23522,11176,55904,27154	JADE2,UHRF2,PHF3,KMT2C,BAZ1B,MLLT10,MTF2,KDM2B,JADE1,PHF19,PHF21A,NSD3,PHRF1,KDM4B,BRD1,SP110,ING3,TRIM33,KMT2D,ZMYND8,SP100,CHD4,BAZ2B,PHF6,PHF2,NSD1,DIDO1,PHF11,KDM4C,TCF20,PHF12,BRPF1,PHF20,SP140L,NSD2,KDM2A,KAT6B,BAZ2A,KMT2E,BRPF3
SM00462	PTB	0.036100729675031	-3.32144220124284	40	20	0.00601322910402886	3326	9500	55198,323,1601,55022,7145,10307,23294,2059,54869,23216,6464,131583,64759,56899,9882,9910,6002,26119,8650,23637	APPL2,APBB2,DAB2,PID1,TNS1,APBB3,ANKS1A,EPS8,EPS8L1,TBC1D1,SHC1,FAM43A,TNS3,ANKS1B,TBC1D4,RABGAP1L,RGS12,LDLRAP1,NUMB,RABGAP1
SM00498	FH2	0.042149471389601	-3.16653313578489	15	9	0.00270595309681299	3326	9500	114793,64423,23002,342184,1729,1730,91010,752,29109	FMNL2,INF2,DAAM1,FMN1,DIAPH1,DIAPH2,FMNL3,FMNL1,FHOD1
SM00721	BAR	0.042149471389601	-3.16653313578489	15	9	0.00270595309681299	3326	9500	274,6455,55114,23616,51100,273,56904,51411,23268	BIN1,SH3GL1,ARHGAP17,SH3BP1,SH3GLB1,AMPH,SH3GLB2,BIN2,DNMBP
SM00149	PLCYc	0.042149471389601	-3.16653313578489	15	9	0.00270595309681299	3326	9500	113026,89869,5336,5335,5330,23228,5333,5334,23236	PLCD3,PLCZ1,PLCG2,PLCG1,PLCB2,PLCL2,PLCD1,PLCL1,PLCB1
SM01200	FerA	0.0428885389206409	-3.14915064676825	3	3	0.00090198436560433	3326	9500	8291,90342,26509	DYSF,FER1L5,MYOF
SM00833	CobW_C	0.0428885389206409	-3.14915064676825	3	3	0.00090198436560433	3326	9500	445571,220869,644019	CBWD3,CBWD5,CBWD6
SM01151	DUF1518	0.0428885389206409	-3.14915064676825	3	3	0.00090198436560433	3326	9500	8648,10499,8202	NCOA1,NCOA2,NCOA3
