TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
META_PWY0-1296	purine ribonucleosides degradation	0.0773347943986957	-2.55961130307583	3	3	0.00775193798449612	387	907	100,55276,4860	ADA,PGM2,PNP
HUMAN_PWY0-1295	pyrimidine ribonucleosides degradation	0.0773347943986957	-2.55961130307583	3	3	0.00775193798449612	387	907	151531,7378,978	UPP2,UPP1,CDA
META_PWY-7724	icosapentaenoate biosynthesis III (8-desaturase, mammals)	0.0773347943986957	-2.55961130307583	3	3	0.00775193798449612	387	907	9415,2180,60481	FADS2,ACSL1,ELOVL5
HUMAN_PWY-5661-1	GDP-glucose biosynthesis II	0.0773347943986957	-2.55961130307583	3	3	0.00775193798449612	387	907	55276,3101,3098	PGM2,HK3,HK1
META_PWY-5084	2-oxoglutarate decarboxylation to succinyl-CoA	0.0773347943986957	-2.55961130307583	3	3	0.00775193798449612	387	907	1738,4967,1743	DLD,OGDH,DLST
META_PWY66-162	ethanol degradation IV	0.0773347943986957	-2.55961130307583	3	3	0.00775193798449612	387	907	847,217,55902	CAT,ALDH2,ACSS2
META_PWY-7511	protein ubiquitylation	0.0773347943986957	-2.55961130307583	3	3	0.00775193798449612	387	907	197131,7317,55284	UBR1,UBA1,UBE2W
META_PWY-5661	GDP-glucose biosynthesis	0.0773347943986957	-2.55961130307583	3	3	0.00775193798449612	387	907	3101,3098,55276	HK3,HK1,PGM2
HUMAN_PWY-6608	guanosine nucleotides degradation	0.0773347943986957	-2.55961130307583	3	3	0.00775193798449612	387	907	7498,22978,4860	XDH,NT5C2,PNP
HUMAN_PWY0-1296	purine ribonucleosides degradation to ribose-1-phosphate	0.0773347943986957	-2.55961130307583	3	3	0.00775193798449612	387	907	100,4860,55276	ADA,PNP,PGM2
META_PWY-6569	chondroitin sulfate biosynthesis	0.0880631015956433	-2.42970165788434	18	11	0.0284237726098191	387	907	22856,50515,10090,51363,55790,135152,166012,55454,26229,56548,64131	CHSY1,CHST11,UST,CHST15,CSGALNACT1,B3GAT2,CHST13,CSGALNACT2,B3GAT3,CHST7,XYLT1
META_PWY-7209	superpathway of pyrimidine ribonucleosides degradation	0.108518362598188	-2.22083587978489	5	4	0.0103359173126615	387	907	51733,7378,1806,978	UPB1,UPP1,DPYD,CDA
HUMAN_PWY66-375	leukotriene biosynthesis	0.108518362598188	-2.22083587978489	5	4	0.0103359173126615	387	907	4048,240,64174,4056	LTA4H,ALOX5,DPEP2,LTC4S
META_PWY66-375	leukotriene biosynthesis	0.108518362598188	-2.22083587978489	5	4	0.0103359173126615	387	907	4056,64174,240,4048	LTC4S,DPEP2,ALOX5,LTA4H
META_PWY-4081	glutathione-peroxide redox reactions	0.108518362598188	-2.22083587978489	5	4	0.0103359173126615	387	907	2876,2879,2878,2936	GPX1,GPX4,GPX3,GSR
HUMAN_PWY-7511	protein ubiquitylation	0.116886763338555	-2.14654964755201	29	16	0.041343669250646	387	907	7321,54476,7317,9039,55284,51465,55236,118424,92912,997,54926,197131,7325,27338,9246,7318	UBE2D1,RNF216,UBA1,UBA3,UBE2W,UBE2J1,UBA6,UBE2J2,UBE2Q2,CDC34,UBE2R2,UBR1,UBE2E2,UBE2S,UBE2L6,UBA7
HUMAN_LIPASYN-PWY	phospholipases	0.116886763338555	-2.14654964755201	29	16	0.041343669250646	387	907	11145,89869,5337,50640,255189,8605,283748,113026,51259,5333,23646,5336,151056,201164,5335,5330	PLAAT3,PLCZ1,PLD1,PNPLA8,PLA2G4F,PLA2G4C,PLA2G4D,PLCD3,TMEM216,PLCD1,PLD3,PLCG2,PLB1,PLD6,PLCG1,PLCB2
HUMAN_PWY66-374	C20 prostanoid biosynthesis	0.123498335819632	-2.09152759814957	7	5	0.0129198966408269	387	907	5742,10728,6916,27306,5743	PTGS1,PTGES3,TBXAS1,HPGDS,PTGS2
HUMAN_PWY3DJ-11281	sphingomyelin metabolism/ceramide salvage	0.123498335819632	-2.09152759814957	7	5	0.0129198966408269	387	907	142891,55512,6609,259230,166929	SAMD8,SMPD3,SMPD1,SGMS1,SGMS2
META_PWY-6567	chondroitin sulfate biosynthesis (late stages)	0.123498335819632	-2.09152759814957	7	5	0.0129198966408269	387	907	56548,51363,10090,50515,166012	CHST7,CHST15,UST,CHST11,CHST13
HUMAN_PWY-5651	tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde	0.123498335819632	-2.09152759814957	7	5	0.0129198966408269	387	907	169355,23498,8942,8564,125061	IDO2,HAAO,KYNU,KMO,AFMID
META_PWY66-374	C20 prostanoid biosynthesis	0.123498335819632	-2.09152759814957	7	5	0.0129198966408269	387	907	6916,5742,10728,27306,5743	TBXAS1,PTGS1,PTGES3,HPGDS,PTGS2
META_PWY-6309	L-tryptophan degradation XI (mammalian, via kynurenine)	0.130942366818623	-2.03299800053592	9	6	0.0155038759689922	387	907	56267,23498,2806,8942,8564,883	KYAT3,HAAO,GOT2,KYNU,KMO,KYAT1
HUMAN_PWY-5667	CDP-diacylglycerol biosynthesis	0.131316702922496	-2.03014329386393	19	11	0.0284237726098191	387	907	56894,256356,8760,10555,84803,253558,137964,2710,10162,1040,56895	AGPAT3,GK5,CDS2,AGPAT2,GPAT3,LCLAT1,GPAT4,GK,LPCAT3,CDS1,AGPAT4
HUMAN_NADSYN-PWY	NAD de novo biosynthesis	0.134328258651803	-2.00746878320271	11	7	0.0180878552971576	387	907	8942,8564,64802,23498,169355,23475,125061	KYNU,KMO,NMNAT1,HAAO,IDO2,QPRT,AFMID
META_PWY66-393	aspirin-triggered lipoxin biosynthesis	0.181786984235898	-1.70491969366367	2	2	0.00516795865633075	387	907	240,5743	ALOX5,PTGS2
META_PWY-6076	vitamin D3 biosynthesis	0.181786984235898	-1.70491969366367	2	2	0.00516795865633075	387	907	120227,5447	CYP2R1,POR
HUMAN_PWY66-395	aspirin triggered resolvin D biosynthesis	0.181786984235898	-1.70491969366367	2	2	0.00516795865633075	387	907	5743,240	PTGS2,ALOX5
META_PWY-5874	heme degradation	0.181786984235898	-1.70491969366367	2	2	0.00516795865633075	387	907	644,3162	BLVRA,HMOX1
META_PWY66-394	aspirin triggered resolvin E biosynthesis	0.181786984235898	-1.70491969366367	2	2	0.00516795865633075	387	907	240,5743	ALOX5,PTGS2
HUMAN_PWY-6566	chondroitin biosynthesis	0.181786984235898	-1.70491969366367	2	2	0.00516795865633075	387	907	55454,55790	CSGALNACT2,CSGALNACT1
META_PWY66-395	aspirin triggered resolvin D biosynthesis	0.181786984235898	-1.70491969366367	2	2	0.00516795865633075	387	907	5743,240	PTGS2,ALOX5
META_PLPSAL-PWY	pyridoxal 5'-phosphate salvage I	0.181786984235898	-1.70491969366367	2	2	0.00516795865633075	387	907	55163,8566	PNPO,PDXK
META_PWY6666-2	dopamine degradation	0.181786984235898	-1.70491969366367	2	2	0.00516795865633075	387	907	1312,4128	COMT,MAOA
META_PWY-7343	UDP-glucose biosynthesis	0.181786984235898	-1.70491969366367	2	2	0.00516795865633075	387	907	55276,7360	PGM2,UGP2
META_PWY-6370	ascorbate recycling (cytosolic)	0.181786984235898	-1.70491969366367	2	2	0.00516795865633075	387	907	2745,9446	GLRX,GSTO1
HUMAN_PWY66-394	aspirin triggered resolvin E biosynthesis	0.181786984235898	-1.70491969366367	2	2	0.00516795865633075	387	907	5743,240	PTGS2,ALOX5
META_PWY-6117	spermine and spermidine degradation I	0.181786984235898	-1.70491969366367	2	2	0.00516795865633075	387	907	54498,6303	SMOX,SAT1
META_PWY0-1295	pyrimidine ribonucleosides degradation	0.181786984235898	-1.70491969366367	2	2	0.00516795865633075	387	907	7378,978	UPP1,CDA
HUMAN_PWY-6370	ascorbate recycling (cytosolic)	0.181786984235898	-1.70491969366367	2	2	0.00516795865633075	387	907	9446,2745	GSTO1,GLRX
META_PWY-7179-1	purine deoxyribonucleosides degradation II	0.181786984235898	-1.70491969366367	2	2	0.00516795865633075	387	907	100,4860	ADA,PNP
HUMAN_PWY-7179-1	purine deoxyribonucleosides degradation	0.181786984235898	-1.70491969366367	2	2	0.00516795865633075	387	907	4860,100	PNP,ADA
HUMAN_PWY66-393	aspirin-triggered lipoxin biosynthesis	0.181786984235898	-1.70491969366367	2	2	0.00516795865633075	387	907	5743,240	PTGS2,ALOX5
META_PWY-4041	gamma-glutamyl cycle	0.181786984235898	-1.70491969366367	2	2	0.00516795865633075	387	907	2729,2730	GCLC,GCLM
HUMAN_PWY-6358	superpathway of D-myo-inositol (1,4,5)-trisphosphate metabolism	0.183965731164349	-1.69300578239068	20	11	0.0284237726098191	387	907	3707,3632,54928,3635,3633,3613,8871,22876,5728,9562,8867	ITPKB,INPP5A,IMPAD1,INPP5D,INPP5B,IMPA2,SYNJ2,INPP5F,PTEN,MINPP1,SYNJ1
HUMAN_PWY-6571	dermatan sulfate biosynthesis	0.207950571014807	-1.57045486687341	12	7	0.0180878552971576	387	907	55790,26229,135152,64131,10090,51363,55454	CSGALNACT1,B3GAT3,B3GAT2,XYLT1,UST,CHST15,CSGALNACT2
HUMAN_PWY-4261	glycerol degradation	0.210788643139119	-1.55689933881786	4	3	0.00775193798449612	387	907	2820,2710,256356	GPD2,GK,GK5
HUMAN_MALATE-ASPARTATE-SHUTTLE-PWY	malate-aspartate shuttle	0.210788643139119	-1.55689933881786	4	3	0.00775193798449612	387	907	4191,2806,4190	MDH2,GOT2,MDH1
HUMAN_PWY66-162	ethanol degradation IV	0.210788643139119	-1.55689933881786	4	3	0.00775193798449612	387	907	55902,217,847	ACSS2,ALDH2,CAT
META_PWY-6608	guanosine nucleotides degradation III	0.210788643139119	-1.55689933881786	4	3	0.00775193798449612	387	907	7498,22978,4860	XDH,NT5C2,PNP
META_PWY-7592	arachidonate biosynthesis III (6-desaturase, mammals)	0.210788643139119	-1.55689933881786	4	3	0.00775193798449612	387	907	9415,2180,60481	FADS2,ACSL1,ELOVL5
HUMAN_PWY-6292	cysteine biosynthesis	0.210788643139119	-1.55689933881786	4	3	0.00775193798449612	387	907	27430,4144,875	MAT2B,MAT2A,CBS
HUMAN_PWY-6353	purine nucleotides degradation	0.213027366116206	-1.54633464210668	10	6	0.0155038759689922	387	907	7498,3615,51251,100,22978,4860	XDH,IMPDH2,NT5C3A,ADA,NT5C2,PNP
HUMAN_SALVADEHYPOX-PWY	adenosine nucleotides degradation	0.216704239265716	-1.52922180779908	8	5	0.0129198966408269	387	907	51251,100,7498,22978,4860	NT5C3A,ADA,XDH,NT5C2,PNP
META_PWY-5920	superpathway of heme biosynthesis from glycine	0.216704239265716	-1.52922180779908	8	5	0.0129198966408269	387	907	210,211,5498,2235,1371	ALAD,ALAS1,PPOX,FECH,CPOX
HUMAN_PWY-5920	heme biosynthesis	0.216704239265716	-1.52922180779908	8	5	0.0129198966408269	387	907	5498,1371,2235,210,211	PPOX,CPOX,FECH,ALAD,ALAS1
HUMAN_TRYPTOPHAN-DEGRADATION-1	tryptophan degradation	0.216704239265716	-1.52922180779908	8	5	0.0129198966408269	387	907	169355,23498,8564,8942,125061	IDO2,HAAO,KMO,KYNU,AFMID
META_PWY3DJ-12	ceramide de novo biosynthesis	0.217364780915154	-1.5261783187289	6	4	0.0103359173126615	387	907	171546,9517,10558,8560	SPTSSA,SPTLC2,SPTLC1,DEGS1
HUMAN_PWY-4081	glutathione redox reactions I	0.217364780915154	-1.5261783187289	6	4	0.0103359173126615	387	907	2876,2879,2878,2936	GPX1,GPX4,GPX3,GSR
META_PWY-5695	urate biosynthesis/inosine 5'-phosphate degradation	0.217364780915154	-1.5261783187289	6	4	0.0103359173126615	387	907	7498,3615,4860,22978	XDH,IMPDH2,PNP,NT5C2
HUMAN_PWY-5695	urate biosynthesis/inosine 5'-phosphate degradation	0.217364780915154	-1.5261783187289	6	4	0.0103359173126615	387	907	7498,3615,4860,22978	XDH,IMPDH2,PNP,NT5C2
HUMAN_PENTOSE-P-PWY	pentose phosphate pathway	0.217364780915154	-1.5261783187289	6	4	0.0103359173126615	387	907	25796,6120,5226,7086	PGLS,RPE,PGD,TKT
META_PWY-7277	sphingolipid biosynthesis (mammals)	0.217364780915154	-1.5261783187289	6	4	0.0103359173126615	387	907	9517,10558,8560,171546	SPTLC2,SPTLC1,DEGS1,SPTSSA
HUMAN_PWY-6564	heparan sulfate biosynthesis	0.225193849281197	-1.49079369534004	25	13	0.0335917312661499	387	907	2131,2137,26035,8509,9394,135152,2135,9957,51146,2134,9956,26229,64131	EXT1,EXTL3,GLCE,NDST2,HS6ST1,B3GAT2,EXTL2,HS3ST1,A4GNT,EXTL1,HS3ST2,B3GAT3,XYLT1
HUMAN_PWY66-407	superpathway of conversion of glucose to acetyl CoA and entry into the TCA cycle	0.230083777950885	-1.46931178442221	36	18	0.0465116279069767	387	907	2271,5315,226,3098,5214,1743,4967,1738,3101,230,3419,4191,4190,5160,6390,50,5211,5230	FH,PKM,ALDOA,HK1,PFKP,DLST,OGDH,DLD,HK3,ALDOC,IDH3A,MDH2,MDH1,PDHA1,SDHB,ACO2,PFKL,PGK1
META_PWY-6564	heparan sulfate biosynthesis	0.234609672888602	-1.44983211220354	23	12	0.0310077519379845	387	907	9957,2135,2134,64131,9956,26229,2137,2131,26035,8509,135152,9394	HS3ST1,EXTL2,EXTL1,XYLT1,HS3ST2,B3GAT3,EXTL3,EXT1,GLCE,NDST2,B3GAT2,HS6ST1
HUMAN_PWY-6351	D-myo-inositol (1,4,5)-trisphosphate biosynthesis	0.234609672888602	-1.44983211220354	23	12	0.0310077519379845	387	907	89869,5333,51259,5336,5298,113026,5297,5335,5305,5330,8396,55361	PLCZ1,PLCD1,TMEM216,PLCG2,PI4KB,PLCD3,PI4KA,PLCG1,PIP4K2A,PLCB2,PIP4K2B,PI4K2A
META_PWY-6358	superpathway of D-myo-inositol (1,4,5)-trisphosphate metabolism	0.255328207109474	-1.36520547470594	19	10	0.0258397932816537	387	907	3613,3633,3635,54928,3632,3707,8867,9562,5728,8871	IMPA2,INPP5B,INPP5D,IMPAD1,INPP5A,ITPKB,SYNJ1,MINPP1,PTEN,SYNJ2
HUMAN_PWY-6558	heparan sulfate biosynthesis (late stages)	0.255328207109474	-1.36520547470594	19	10	0.0258397932816537	387	907	9957,2135,2134,51146,9956,2137,2131,26035,8509,9394	HS3ST1,EXTL2,EXTL1,A4GNT,HS3ST2,EXTL3,EXT1,GLCE,NDST2,HS6ST1
META_PWY-6558	heparan sulfate biosynthesis (late stages)	0.266810753792488	-1.32121565918441	17	9	0.0232558139534884	387	907	9957,2135,2134,9956,2137,2131,26035,8509,9394	HS3ST1,EXTL2,EXTL1,HS3ST2,EXTL3,EXT1,GLCE,NDST2,HS6ST1
META_PWY-6362	1D-myo-inositol hexakisphosphate biosynthesis II (mammalian)	0.279203980915367	-1.27581264990271	15	8	0.020671834625323	387	907	8867,8871,3635,3633,64768,3705,3632,3707	SYNJ1,SYNJ2,INPP5D,INPP5B,IPPK,ITPK1,INPP5A,ITPKB
HUMAN_PWY-6362	1D-myo-inositol hexakisphosphate biosynthesis II (mammalian)	0.279203980915367	-1.27581264990271	15	8	0.020671834625323	387	907	8867,8871,3633,3635,64768,3632,3707,3705	SYNJ1,SYNJ2,INPP5B,INPP5D,IPPK,INPP5A,ITPKB,ITPK1
META_PWY-6364	D-myo-inositol (1,3,4)-trisphosphate biosynthesis	0.279203980915367	-1.27581264990271	15	8	0.020671834625323	387	907	8867,9562,8871,5728,3635,3633,3707,3632	SYNJ1,MINPP1,SYNJ2,PTEN,INPP5D,INPP5B,ITPKB,INPP5A
META_PWY-6571	dermatan sulfate biosynthesis	0.279203980915367	-1.27581264990271	15	8	0.020671834625323	387	907	22856,55790,135152,10090,51363,55454,26229,64131	CHSY1,CSGALNACT1,B3GAT2,UST,CHST15,CSGALNACT2,B3GAT3,XYLT1
HUMAN_PWY66-400	glycolysis	0.279203980915367	-1.27581264990271	15	8	0.020671834625323	387	907	3101,230,5315,5211,5230,3098,5214,226	HK3,ALDOC,PKM,PFKL,PGK1,HK1,PFKP,ALDOA
META_ANAEROFRUCAT-PWY	homolactic fermentation	0.279203980915367	-1.27581264990271	15	8	0.020671834625323	387	907	3101,230,5315,5214,3098,5211,5230,226	HK3,ALDOC,PKM,PFKP,HK1,PFKL,PGK1,ALDOA
HUMAN_PWY66-399	gluconeogenesis	0.279203980915367	-1.27581264990271	15	8	0.020671834625323	387	907	230,2203,5091,92579,5230,4191,4190,226	ALDOC,FBP1,PC,G6PC3,PGK1,MDH2,MDH1,ALDOA
HUMAN_PWY-6364	D-myo-inositol (1,3,4)-trisphosphate biosynthesis	0.279203980915367	-1.27581264990271	15	8	0.020671834625323	387	907	8867,9562,5728,8871,3633,3635,3632,3707	SYNJ1,MINPP1,PTEN,SYNJ2,INPP5B,INPP5D,INPP5A,ITPKB
META_ANAGLYCOLYSIS-PWY	glycolysis III (from glucose)	0.279203980915367	-1.27581264990271	15	8	0.020671834625323	387	907	226,5211,5230,5214,3098,5315,3101,230	ALDOA,PFKL,PGK1,PFKP,HK1,PKM,HK3,ALDOC
META_PWY66-399	gluconeogenesis III	0.279203980915367	-1.27581264990271	15	8	0.020671834625323	387	907	230,92579,5230,2203,5091,4190,226,4191	ALDOC,G6PC3,PGK1,FBP1,PC,MDH1,ALDOA,MDH2
HUMAN_PWY-6363	D-myo-inositol (1,4,5)-trisphosphate degradation	0.292677924907596	-1.22868250696139	13	7	0.0180878552971576	387	907	3633,3613,8867,54928,8871,22876,3632	INPP5B,IMPA2,SYNJ1,IMPAD1,SYNJ2,INPP5F,INPP5A
META_PWY-6351	D-myo-inositol (1,4,5)-trisphosphate biosynthesis	0.292677924907596	-1.22868250696139	13	7	0.0180878552971576	387	907	55361,5297,5333,5298,5330,5305,5336	PI4K2A,PI4KA,PLCD1,PI4KB,PLCB2,PIP4K2A,PLCG2
META_PWY-6363	D-myo-inositol (1,4,5)-trisphosphate degradation	0.307466295073852	-1.17938980725906	11	6	0.0155038759689922	387	907	8871,3632,3613,8867,3633,54928	SYNJ2,INPP5A,IMPA2,SYNJ1,INPP5B,IMPAD1
META_NADSYN-PWY	NAD biosynthesis II (from tryptophan)	0.323906579825901	-1.12730013863669	9	5	0.0129198966408269	387	907	23475,8942,8564,64802,23498	QPRT,KYNU,KMO,NMNAT1,HAAO
META_PWY-6353	purine nucleotides degradation II (aerobic)	0.323906579825901	-1.12730013863669	9	5	0.0129198966408269	387	907	4860,22978,100,7498,3615	PNP,NT5C2,ADA,XDH,IMPDH2
META_DETOX1-PWY-1	reactive oxygen species degradation	0.342520041044459	-1.07142510899331	7	4	0.0103359173126615	387	907	847,2876,6648,2878	CAT,GPX1,SOD2,GPX3
META_PWY66-398	TCA cycle III (animals)	0.362229284430038	-1.01547788525492	16	8	0.020671834625323	387	907	6390,50,1743,4190,4191,3419,4967,2271	SDHB,ACO2,DLST,MDH1,MDH2,IDH3A,OGDH,FH
HUMAN_PWY66-398	TCA cycle	0.362229284430038	-1.01547788525492	16	8	0.020671834625323	387	907	6390,50,1743,4190,3419,4191,4967,2271	SDHB,ACO2,DLST,MDH1,IDH3A,MDH2,OGDH,FH
HUMAN_COA-PWY-1	coenzyme A biosynthesis	0.3641940639547	-1.0100684106828	5	3	0.00775193798449612	387	907	60490,80347,53354	PPCDC,COASY,PANK1
HUMAN_TYRFUMCAT-PWY	tyrosine degradation	0.3641940639547	-1.0100684106828	5	3	0.00775193798449612	387	907	3242,3081,2184	HPD,HGD,FAH
META_COA-PWY-1	coenzyme A biosynthesis II (mammalian)	0.3641940639547	-1.0100684106828	5	3	0.00775193798449612	387	907	80347,53354,60490	COASY,PANK1,PPCDC
META_TYRFUMCAT-PWY	L-tyrosine degradation I	0.3641940639547	-1.0100684106828	5	3	0.00775193798449612	387	907	2184,3081,3242	FAH,HGD,HPD
META_VALDEG-PWY	L-valine degradation I	0.3641940639547	-1.0100684106828	5	3	0.00775193798449612	387	907	593,18,1738	BCKDHA,ABAT,DLD
META_PWY-5651	L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde	0.3641940639547	-1.0100684106828	5	3	0.00775193798449612	387	907	23498,8564,8942	HAAO,KMO,KYNU
META_PWY-4921	protein citrullination	0.3641940639547	-1.0100684106828	5	3	0.00775193798449612	387	907	23569,29943,11240	PADI4,PADI1,PADI2
META_PWY-7433	mucin core 1 and core 2 O-glycosylation	0.3641940639547	-1.0100684106828	5	3	0.00775193798449612	387	907	2650,56913,6482	GCNT1,C1GALT1,ST3GAL1
HUMAN_PWY-5966-1	fatty acid biosynthesis initiation	0.3641940639547	-1.0100684106828	5	3	0.00775193798449612	387	907	4706,32,27349	NDUFAB1,ACACB,MCAT
HUMAN_PLPSAL-PWY	pyridoxal 5'-phosphate salvage	0.3641940639547	-1.0100684106828	5	3	0.00775193798449612	387	907	55163,250,8566	PNPO,ALPP,PDXK
META_PWY-5667	CDP-diacylglycerol biosynthesis I	0.3641940639547	-1.0100684106828	5	3	0.00775193798449612	387	907	10555,56894,56895	AGPAT2,AGPAT3,AGPAT4
META_SALVADEHYPOX-PWY	adenosine nucleotides degradation II	0.3641940639547	-1.0100684106828	5	3	0.00775193798449612	387	907	4860,100,7498	PNP,ADA,XDH
META_PWY-7199	pyrimidine deoxyribonucleosides salvage	0.3641940639547	-1.0100684106828	5	3	0.00775193798449612	387	907	978,1633,7084	CDA,DCK,TK2
META_PWY-6566	chondroitin biosynthesis	0.3641940639547	-1.0100684106828	5	3	0.00775193798449612	387	907	55790,22856,55454	CSGALNACT1,CHSY1,CSGALNACT2
HUMAN_PWY-7199	pyrimidine deoxyribonucleosides salvage	0.3641940639547	-1.0100684106828	5	3	0.00775193798449612	387	907	978,1633,7084	CDA,DCK,TK2
HUMAN_PWY-7181	pyrimidine deoxyribonucleosides degradation	0.3641940639547	-1.0100684106828	5	3	0.00775193798449612	387	907	978,7378,151531	CDA,UPP1,UPP2
